 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
   365    12    31  2023     164       0  hru164                 0.000       0.000       0.000       0.000       5.087       0.000       0.000       0.000       0.000       1.313       0.000       0.000
   365    12    31  2023     165       0  hru165                 0.000       0.000       0.000       0.111       8.815       0.096       0.000       0.000       0.000       4.559       0.000       0.000
   365    12    31  2023     166       0  hru166                 0.000       0.000       0.000       3.837      11.435       1.807       0.000       0.000       0.000       9.743       0.000       0.000
   365    12    31  2023     167       0  hru167                 0.000       0.000       0.000       0.075       6.715       0.072       0.000       0.000       0.000       2.995       0.000       0.000
   365    12    31  2023     168       0  hru168                 0.000       0.000       0.000       0.064       2.235       0.008       0.000       0.000       0.000       2.266       0.000       0.000
   365    12    31  2023     169       0  hru169                 0.000       0.000       0.000       0.194       4.142       0.083       0.000       0.000       0.000       3.595       0.000       0.000
   365    12    31  2023     170       0  hru170                 0.000       0.000       0.000       0.000       4.404       0.000       0.000       0.000       0.000       1.008       0.000       0.000
   365    12    31  2023     171       0  hru171                 0.002       0.009       0.001       0.039       8.865       0.007       0.000       0.001       0.000       3.151       0.000       0.000
   365    12    31  2023     172       0  hru172                 0.020       0.076       0.009       1.703      22.435       0.441       0.000       0.011       0.000       6.770       0.000       0.000
   365    12    31  2023     173       0  hru173                 0.001       0.007       0.001       0.041       4.469       0.012       0.000       0.001       0.000       2.636       0.000       0.000
   365    12    31  2023     174       0  hru174                 0.002       0.010       0.001       0.161      19.488       0.013       0.000       0.001       0.000       2.652       0.000       0.000
   365    12    31  2023     175       0  hru175                 0.001       0.008       0.001       0.029      63.465       0.065       0.000       0.001       0.000       4.047       0.000       0.000
   365    12    31  2023     176       0  hru176                 0.001       0.003       0.000       0.025      91.344       0.052       0.000       0.001       0.000       5.709       0.000       0.000
   365    12    31  2023     177       0  hru177                 0.000       0.000       0.000       0.061       2.943       0.007       0.000       0.000       0.000       2.189       0.000       0.000
   365    12    31  2023     178       0  hru178                 0.000       0.000       0.000       0.068       2.038       0.009       0.000       0.000       0.000       2.339       0.000       0.000
   365    12    31  2023     179       0  hru179                 0.000       0.000       0.000       0.000       2.809       0.000       0.000       0.000       0.000       1.215       0.000       0.000
   365    12    31  2023     180       0  hru180                 0.000       0.000       0.000       0.001      23.344       0.000       0.000       0.000       0.000       1.809       0.000       0.000
   365    12    31  2023     181       0  hru181                 0.009       0.061       0.009       0.046      61.439       0.102       0.000       0.009       0.000       3.915       0.000       0.000
   365    12    31  2023     182       0  hru182                 0.000       0.000       0.000       0.000      62.671       0.000       0.000       0.000       0.000       1.798       0.000       0.000
   365    12    31  2023     183       0  hru183                 0.000       0.000       0.000       0.000       7.397       0.000       0.000       0.000       0.000       1.283       0.000       0.000
   365    12    31  2023     184       0  hru184                 0.506       2.787       0.323       4.612       1.880       0.591       0.000       0.264       0.000       2.941       0.000       0.000
   365    12    31  2023     185       0  hru185                 0.009       0.047       0.006       1.486       1.392       0.041       0.000       0.004       0.000       2.902       0.000       0.000
   365    12    31  2023     186       0  hru186                 0.158       0.933       0.105       1.566       1.273       0.668       0.000       0.072       0.000       3.614       0.000       0.000
   365    12    31  2023     187       0  hru187                 0.018       0.100       0.011       0.963       0.841       0.107       0.000       0.007       0.000       3.087       0.000       0.000
   365    12    31  2023     188       0  hru188                 0.079       0.442       0.053       0.266       0.729       0.225       0.000       0.034       0.000       3.452       0.000       0.000
   365    12    31  2023     189       0  hru189                 0.321       1.829       0.219       0.489       1.143       0.616       0.000       0.150       0.000       3.521       0.000       0.000
   365    12    31  2023     190       0  hru190                 0.015       0.090       0.010       0.503      12.548       0.035       0.000       0.006       0.000       3.255       0.000       0.000
   365    12    31  2023     191       0  hru191                 0.412       2.106       0.248       3.317       1.711       0.661       0.000       0.187       0.000       3.563       0.000       0.000
   365    12    31  2023     192       0  hru192                 0.486       2.503       0.300       1.297       2.485       0.484       0.000       0.217       0.000       3.130       0.000       0.000
   365    12    31  2023     193       0  hru193                 0.009       0.080       0.013       0.444      10.140       1.100       0.000       0.022       0.000       6.500       0.000       0.000
   365    12    31  2023     194       0  hru194                 0.030       0.185       0.020       0.215       3.744       0.083       0.000       0.013       0.000       3.526       0.000       0.000
   365    12    31  2023     195       0  hru195                 0.020       0.162       0.025       0.502       6.903       0.907       0.000       0.037       0.000       3.663       0.000       0.000
