 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons 
   365    12    31  2018       2       0  cha2                 0.4179E-01     0.3623E-01     0.4179E-01     0.2017E+00     0.5405E-06     0.1460E+00     0.2702E-06     0.0000E+00     0.1858E-06     0.0000E+00     0.1460E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.4797E-01     0.0000E+00     0.3692E+05     0.3201E+05     0.3693E+05     0.6161E-04
   365    12    31  2018       3       0  cha3                 0.7070E-01     0.2781E-01     0.7073E-01     0.3147E+00     0.1976E-04     0.2550E+01     0.9879E-05     0.0000E+00     0.3280E-06     0.7212E-01     0.2478E+01     0.0000E+00     0.1292E+01     0.2807E+00     0.5260E-02     0.1963E-02     0.2394E+00     0.0000E+00     0.1808E+05     0.7115E+04     0.1809E+05     0.1814E-02
   365    12    31  2018       4       0  cha4                 0.5534E-01     0.5438E-01     0.5538E-01     0.2332E+00     0.4053E+00     0.3434E+00     0.2027E+00     0.0000E+00     0.2026E+00     0.0000E+00     0.1408E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1476E-01     0.0000E+00     0.9362E+04     0.9201E+04     0.9370E+04     0.3742E-03
   365    12    31  2018       5       0  cha5                 0.1892E+00     0.5433E-01     0.1892E+00     0.6007E+00     0.2963E+01     0.2473E+01     0.1482E+01     0.0000E+00     0.1432E+01     0.0000E+00     0.9915E+00     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.4928E-01     0.0000E+00     0.1038E+05     0.2979E+04     0.1038E+05     0.2371E-02
   365    12    31  2018       6       0  cha6                 0.2226E+00     0.2019E-01     0.2226E+00     0.5957E+00     0.2648E+01     0.2903E+01     0.1324E+01     0.0000E+00     0.8406E+00     0.0000E+00     0.1579E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.5904E-01     0.0000E+00     0.8083E+04     0.7330E+03     0.8083E+04     0.1379E-02
   365    12    31  2019       1       0  cha1                 0.5845E-02     0.5431E-02     0.5819E-02     0.2527E-01     0.2523E-02     0.3942E+00     0.1262E-02     0.0000E+00     0.1193E-02     0.0000E+00     0.3930E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.4684E-01     0.0000E+00     0.1179E+04     0.1095E+04     0.1174E+04     0.3872E-03
   365    12    31  2019       2       0  cha2                 0.3127E-01     0.2503E-01     0.3126E-01     0.1510E+00     0.5405E-06     0.2272E+00     0.2702E-06     0.0000E+00     0.1555E-06     0.0000E+00     0.2272E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.7531E-01     0.0000E+00     0.2763E+05     0.2212E+05     0.2762E+05     0.9897E-04
   365    12    31  2019       3       0  cha3                 0.5426E-01     0.2216E-01     0.5423E-01     0.2415E+00     0.3274E-04     0.6340E+01     0.1637E-04     0.0000E+00     0.2651E-06     0.4855E-01     0.6291E+01     0.0000E+00     0.1292E+01     0.2820E+00     0.5260E-02     0.1322E-02     0.6070E+00     0.0000E+00     0.1388E+05     0.5668E+04     0.1387E+05     0.4539E-02
   365    12    31  2019       4       0  cha4                 0.4604E-01     0.4527E-01     0.4599E-01     0.1940E+00     0.1280E+00     0.2352E+00     0.6402E-01     0.0000E+00     0.6400E-01     0.0000E+00     0.1712E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1796E-01     0.0000E+00     0.7789E+04     0.7660E+04     0.7781E+04     0.2422E-03
   365    12    31  2019       5       0  cha5                 0.1639E+00     0.4883E-01     0.1639E+00     0.5201E+00     0.6792E+01     0.4745E+01     0.3396E+01     0.0000E+00     0.3345E+01     0.0000E+00     0.1350E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.6721E-01     0.0000E+00     0.8984E+04     0.2677E+04     0.8984E+04     0.3892E-02
   365    12    31  2019       6       0  cha6                 0.1855E+00     0.1572E-01     0.1855E+00     0.4962E+00     0.5247E+01     0.4351E+01     0.2624E+01     0.0000E+00     0.1936E+01     0.0000E+00     0.1728E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.6463E-01     0.0000E+00     0.6733E+04     0.5709E+03     0.6733E+04     0.1754E-02
   366    12    31  2020       1       0  cha1                 0.1485E-01     0.1454E-01     0.1488E-01     0.6423E-01     0.1486E-02     0.4292E+00     0.7432E-03     0.0000E+00     0.6564E-03     0.0000E+00     0.4284E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.5091E-01     0.0000E+00     0.3004E+04     0.2940E+04     0.3010E+04     0.4041E-03
   366    12    31  2020       2       0  cha2                 0.4650E-01     0.3934E-01     0.4651E-01     0.2245E+00     0.5420E-06     0.7200E-01     0.2710E-06     0.0000E+00     0.1651E-06     0.0000E+00     0.7200E-01     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.2407E-01     0.0000E+00     0.4120E+05     0.3486E+05     0.4121E+05     0.3267E-04
   366    12    31  2020       3       0  cha3                 0.7351E-01     0.2607E-01     0.7355E-01     0.3272E+00     0.1070E+00     0.3102E+01     0.5349E-01     0.0000E+00     0.5346E-01     0.1166E+00     0.2932E+01     0.0000E+00     0.1292E+01     0.2852E+00     0.5260E-02     0.3173E-02     0.2782E+00     0.0000E+00     0.1886E+05     0.6687E+04     0.1886E+05     0.1954E-02
   366    12    31  2020       4       0  cha4                 0.4636E-01     0.4508E-01     0.4638E-01     0.1954E+00     0.8545E+00     0.4377E+00     0.4272E+00     0.0000E+00     0.4272E+00     0.0000E+00     0.1040E-01     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1098E-02     0.0000E+00     0.7865E+04     0.7648E+04     0.7868E+04     0.3162E-03
   366    12    31  2020       5       0  cha5                 0.1950E+00     0.6124E-01     0.1950E+00     0.6190E+00     0.3655E+01     0.4676E+01     0.1828E+01     0.0000E+00     0.1811E+01     0.0000E+00     0.2848E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.1416E+00     0.0000E+00     0.1072E+05     0.3367E+04     0.1072E+05     0.5537E-02
   366    12    31  2020       6       0  cha6                 0.2280E+00     0.1801E-01     0.2280E+00     0.6100E+00     0.5218E+01     0.5832E+01     0.2609E+01     0.0000E+00     0.1189E+01     0.0000E+00     0.3223E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.1205E+00     0.0000E+00     0.8299E+04     0.6557E+03     0.8299E+04     0.2808E-02
   365    12    31  2021       1       0  cha1                 0.2339E-02     0.2102E-02     0.2338E-02     0.1011E-01     0.2697E-01     0.1928E+00     0.1348E-01     0.0000E+00     0.1348E-01     0.0000E+00     0.1793E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.2152E-01     0.0000E+00     0.4717E+03     0.4239E+03     0.4716E+03     0.2656E-03
   365    12    31  2021       2       0  cha2                 0.2039E-01     0.1643E-01     0.2039E-01     0.9842E-01     0.5405E-06     0.9822E-01     0.2702E-06     0.0000E+00     0.1918E-06     0.0000E+00     0.9822E-01     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.3240E-01     0.0000E+00     0.1801E+05     0.1452E+05     0.1801E+05     0.4113E-04
   365    12    31  2021       3       0  cha3                 0.3446E-01     0.1305E-01     0.3446E-01     0.1534E+00     0.2450E-04     0.3974E+01     0.1225E-04     0.0000E+00     0.3526E-06     0.0000E+00     0.3974E+01     0.0000E+00     0.1292E+01     0.2852E+00     0.5260E-02     0.0000E+00     0.3793E+00     0.0000E+00     0.8816E+04     0.3339E+04     0.8816E+04     0.2961E-02
   365    12    31  2021       4       0  cha4                 0.3550E-01     0.3469E-01     0.3549E-01     0.1496E+00     0.7345E+00     0.5178E+00     0.3672E+00     0.0000E+00     0.3672E+00     0.0000E+00     0.1506E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1577E-01     0.0000E+00     0.6006E+04     0.5869E+04     0.6004E+04     0.3314E-03
   365    12    31  2021       5       0  cha5                 0.1204E+00     0.4104E-01     0.1204E+00     0.3823E+00     0.4778E+01     0.3950E+01     0.2389E+01     0.0000E+00     0.2313E+01     0.0000E+00     0.1561E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.7778E-01     0.0000E+00     0.6603E+04     0.2250E+04     0.6603E+04     0.4118E-02
   365    12    31  2021       6       0  cha6                 0.1373E+00     0.1450E-01     0.1373E+00     0.3675E+00     0.4829E+01     0.4462E+01     0.2414E+01     0.0000E+00     0.1607E+01     0.0000E+00     0.2048E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.7672E-01     0.0000E+00     0.4986E+04     0.5265E+03     0.4986E+04     0.2090E-02
