 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
   365    12    31  2013       1       0  cha1                 0.2647E+00     0.1897E+04     0.3305E+03     0.7285E+03     0.3722E+02     0.4100E-08     0.1004E-06     0.3013E-06     0.1933E+01     0.2398E-04     0.0000E+00     0.9353E-06     0.0000E+00     0.0000E+00     0.3437E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6107E+01     0.1081E-01     0.2197E-01     0.3032E+00     0.1885E+00     0.6799E+03     0.5976E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1922E-01     0.1969E-02     0.2017E-02     0.4018E-02     0.3994E-02     0.0000E+00     0.3433E+03     0.1083E-01     0.6155E+00     0.3032E+00     0.1884E+00     0.6745E+03     0.5974E+00     0.0000E+00     0.7678E-04     0.0000E+00     0.0000E+00     0.3412E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3375E+03     0.6107E+01
   365    12    31  2013       2       0  cha2                 0.9209E-01     0.6602E+03     0.3255E+03     0.3311E+03     0.1285E+03     0.1218E-02     0.5775E-09     0.0000E+00     0.4622E+00     0.1047E-01     0.0000E+00     0.2782E-10     0.0000E+00     0.0000E+00     0.1283E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6107E+01     0.3609E-01     0.5405E-06     0.1173E-05     0.3519E-05     0.1552E+04     0.8067E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.0000E+00     0.2549E+02     0.3610E-01     0.3217E+00     0.1065E-05     0.1527E-06     0.1552E+04     0.8065E+01     0.0000E+00     0.4122E-04     0.0000E+00     0.0000E+00     0.1138E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2550E+02     0.6107E+01
   365    12    31  2013       3       0  cha3                 0.3673E+00     0.2633E+04     0.8594E+03     0.1183E+04     0.1115E+04     0.8765E-02     0.9838E-08     0.3658E-18     0.1189E+01     0.3904E-02     0.1429E-14     0.6784E-18     0.0000E+00     0.0000E+00     0.1114E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6107E+01     0.5752E-01     0.3372E-04     0.1608E-02     0.7331E-02     0.1395E+04     0.8520E+02     0.1636E+02     0.5840E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.9977E-03     0.9988E-03     0.9988E-03     0.9977E-03     0.9977E-03     0.0000E+00     0.1654E+01     0.5753E-01     0.3705E+01     0.1607E-02     0.7315E-02     0.1394E+04     0.8525E+02     0.1637E+02     0.1006E-03     0.0000E+00     0.0000E+00     0.1813E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9596E+01     0.6107E+01
   365    12    31  2013       4       0  cha4                 0.4855E+00     0.3481E+04     0.1456E+04     0.1615E+04     0.1557E+04     0.4230E-06     0.1463E-07     0.0000E+00     0.1666E+01     0.1419E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1556E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6107E+01     0.5173E-01     0.6813E+00     0.2632E+01     0.1340E+01     0.1357E+04     0.9621E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6315E+00     0.1184E-01     0.1390E-01     0.1272E+00     0.1211E+00     0.0000E+00     0.1444E+01     0.5173E-01     0.1128E+01     0.2629E+01     0.1338E+01     0.1356E+04     0.9638E+02     0.0000E+00     0.1007E-03     0.0000E+00     0.0000E+00     0.1630E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8009E+01     0.6107E+01
   365    12    31  2013       5       0  cha5                 0.6194E+00     0.4440E+04     0.2418E+04     0.2261E+04     0.2419E+04     0.2167E-02     0.2312E-07     0.4576E-03     0.3724E+01     0.1810E+00     0.9480E-18     0.0000E+00     0.0000E+00     0.0000E+00     0.2418E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6107E+01     0.1819E+00     0.5014E+01     0.3237E+01     0.4985E+01     0.6997E+04     0.5062E+03     0.1637E+02     0.2013E-03     0.0000E+00     0.0000E+00     0.3443E+01     0.1099E+00     0.4094E-02     0.4448E-02     0.2372E-01     0.2268E-01     0.0000E+00     0.1136E+01     0.1819E+00     0.4386E+01     0.3235E+01     0.4983E+01     0.6993E+04     0.5063E+03     0.1639E+02     0.1297E-03     0.0000E+00     0.0000E+00     0.5733E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6409E+01     0.6107E+01
   365    12    31  2013       6       0  cha6                 0.2098E+00     0.1504E+04     0.8242E+03     0.7656E+03     0.9474E+03     0.3853E-03     0.1142E-07     0.2128E-03     0.1474E+01     0.6904E-01     0.1676E-23     0.0000E+00     0.0000E+00     0.0000E+00     0.9473E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6107E+01     0.2110E+00     0.5540E+01     0.5683E+01     0.6210E+01     0.8049E+04     0.5070E+03     0.1639E+02     0.2065E-03     0.0000E+00     0.0000E+00     0.6074E+01     0.4409E+00     0.8508E-02     0.9949E-02     0.8890E-01     0.8462E-01     0.0000E+00     0.1115E+01     0.2110E+00     0.5569E+01     0.5683E+01     0.6209E+01     0.8048E+04     0.5070E+03     0.1640E+02     0.1550E-03     0.0000E+00     0.0000E+00     0.6651E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6352E+01     0.6107E+01
   365    12    31  2014       1       0  cha1                 0.2647E+00     0.1593E+04     0.2936E+03     0.5551E+03     0.1884E+02     0.8950E-05     0.7600E-04     0.4206E-04     0.7310E+00     0.3002E-03     0.0000E+00     0.1132E-05     0.0000E+00     0.0000E+00     0.1445E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5146E+01     0.7407E-04     0.9011E-03     0.3476E-02     0.1963E-02     0.1199E+03     0.1514E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2617E-02     0.1805E-02     0.1807E-02     0.1901E-02     0.1900E-02     0.0000E+00     0.1885E+06     0.7440E-04     0.3632E-03     0.2806E-02     0.1555E-02     0.1117E+03     0.1311E-01     0.0000E+00     0.7161E-04     0.0000E+00     0.0000E+00     0.2133E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2188E+06     0.5146E+01
   365    12    31  2014       2       0  cha2                 0.9209E-01     0.5542E+03     0.1953E+03     0.2342E+03     0.2196E+02     0.2988E-09     0.1297E-08     0.3174E-15     0.2318E+00     0.3113E-14     0.0000E+00     0.5913E-07     0.0000E+00     0.0000E+00     0.2166E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5146E+01     0.1053E-01     0.5405E-06     0.1173E-05     0.3519E-05     0.4845E+03     0.4255E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.0000E+00     0.6102E+03     0.1053E-01     0.1760E+00     0.5293E-06     0.2830E-06     0.4840E+03     0.4265E+01     0.0000E+00     0.2078E-04     0.0000E+00     0.0000E+00     0.3319E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6244E+03     0.5146E+01
   365    12    31  2014       3       0  cha3                 0.3673E+00     0.2211E+04     0.7187E+03     0.9427E+03     0.1837E+02     0.2558E-08     0.6957E-07     0.2087E-06     0.2905E+00     0.1810E-06     0.0000E+00     0.1115E-05     0.0000E+00     0.0000E+00     0.1305E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5146E+01     0.1903E-01     0.1253E-04     0.5626E-04     0.6106E-03     0.4350E+03     0.2838E+02     0.5237E+01     0.6676E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.9977E-03     0.9980E-03     0.9980E-03     0.9977E-03     0.9977E-03     0.0000E+00     0.5009E+04     0.1906E-01     0.2130E+01     0.4781E-04     0.5781E-03     0.4350E+03     0.2835E+02     0.5237E+01     0.6902E-04     0.0000E+00     0.0000E+00     0.6004E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5822E+04     0.5146E+01
   365    12    31  2014       4       0  cha4                 0.4855E+00     0.2922E+04     0.1033E+04     0.1275E+04     0.1139E+04     0.3003E-02     0.1168E-02     0.5863E-03     0.3574E+01     0.5010E-02     0.0000E+00     0.5221E-06     0.0000E+00     0.0000E+00     0.1137E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5146E+01     0.2991E-01     0.1613E-01     0.5541E-01     0.2790E-01     0.7956E+03     0.4937E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1432E-01     0.1549E-02     0.1591E-02     0.3924E-02     0.3797E-02     0.0000E+00     0.2237E+02     0.2993E-01     0.9484E-01     0.5421E-01     0.2723E-01     0.7925E+03     0.4947E+02     0.0000E+00     0.9893E-04     0.0000E+00     0.0000E+00     0.9427E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1481E+03     0.5146E+01
   365    12    31  2014       5       0  cha5                 0.6194E+00     0.3728E+04     0.2462E+04     0.2244E+04     0.2419E+04     0.4416E-02     0.1390E-02     0.4087E-02     0.1171E+02     0.1646E+00     0.0000E+00     0.8430E-15     0.0000E+00     0.0000E+00     0.2417E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5146E+01     0.9102E-01     0.2250E+01     0.1635E+00     0.1048E+01     0.3801E+04     0.1774E+03     0.5237E+01     0.1680E-03     0.0000E+00     0.0000E+00     0.1543E+01     0.2306E-01     0.2657E-02     0.2725E-02     0.6451E-02     0.6249E-02     0.0000E+00     0.1633E+01     0.9102E-01     0.3078E+01     0.1621E+00     0.1044E+01     0.3770E+04     0.1773E+03     0.5236E+01     0.4145E-03     0.0000E+00     0.0000E+00     0.2867E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8114E+01     0.5146E+01
   365    12    31  2014       6       0  cha6                 0.2098E+00     0.1262E+04     0.8808E+03     0.7656E+03     0.9474E+03     0.2206E-02     0.7155E-03     0.1546E-02     0.4454E+01     0.5826E-01     0.0000E+00     0.9702E-22     0.0000E+00     0.0000E+00     0.9472E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5146E+01     0.1043E+00     0.3103E+01     0.2667E+00     0.1095E+01     0.4166E+04     0.1774E+03     0.5236E+01     0.4862E-03     0.0000E+00     0.0000E+00     0.2869E+01     0.2079E-01     0.1521E-02     0.1585E-02     0.5100E-02     0.4909E-02     0.0000E+00     0.1519E+01     0.1043E+00     0.3798E+01     0.2659E+00     0.1093E+01     0.4162E+04     0.1774E+03     0.5236E+01     0.5091E-03     0.0000E+00     0.0000E+00     0.3287E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7575E+01     0.5146E+01
   365    12    31  2015       1       0  cha1                 0.2647E+00     0.1958E+04     0.3905E+03     0.6900E+03     0.1370E+03     0.3376E-06     0.2251E-05     0.1329E-05     0.1110E+02     0.7942E-05     0.0000E+00     0.3343E-06     0.0000E+00     0.0000E+00     0.1347E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2966E+01     0.2559E-03     0.2466E-02     0.9619E-02     0.5338E-02     0.6113E+03     0.1829E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4114E-02     0.1815E-02     0.1822E-02     0.2088E-02     0.2085E-02     0.0000E+00     0.1007E+04     0.2519E-03     0.1099E-02     0.8623E-02     0.4760E-02     0.5767E+03     0.1702E-01     0.0000E+00     0.1021E-03     0.0000E+00     0.0000E+00     0.7567E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1054E+04     0.2966E+01
   365    12    31  2015       2       0  cha2                 0.9209E-01     0.6813E+03     0.2675E+03     0.3052E+03     0.3088E+03     0.3015E-05     0.1685E-09     0.0000E+00     0.8871E+00     0.1222E-37     0.0000E+00     0.1194E-12     0.0000E+00     0.0000E+00     0.3087E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2966E+01     0.1944E-01     0.5405E-06     0.1173E-05     0.3519E-05     0.1309E+04     0.4123E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.0000E+00     0.6816E+01     0.1943E-01     0.1318E+00     0.8448E-06     0.2619E-06     0.1308E+04     0.4123E+01     0.0000E+00     0.3746E-04     0.0000E+00     0.0000E+00     0.6123E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1976E+02     0.2966E+01
   365    12    31  2015       3       0  cha3                 0.3673E+00     0.2718E+04     0.8187E+03     0.1052E+04     0.9490E+03     0.9383E-02     0.1050E-07     0.7346E-15     0.1575E+01     0.7788E-15     0.0000E+00     0.5340E-14     0.0000E+00     0.0000E+00     0.9479E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2966E+01     0.3565E-01     0.2548E-04     0.2935E-04     0.3983E-03     0.1069E+04     0.3502E+02     0.7107E+01     0.6430E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.9977E-03     0.9983E-03     0.9983E-03     0.9977E-03     0.9977E-03     0.0000E+00     0.2970E+01     0.3562E-01     0.4301E+01     0.2293E-04     0.6003E-05     0.1067E+04     0.3502E+02     0.7107E+01     0.5153E-04     0.0000E+00     0.0000E+00     0.1122E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8697E+01     0.2966E+01
   365    12    31  2015       4       0  cha4                 0.4855E+00     0.3592E+04     0.1158E+04     0.1446E+04     0.1557E+04     0.2785E-05     0.1526E-04     0.7524E-05     0.2487E+01     0.7525E-03     0.0000E+00     0.3761E-31     0.0000E+00     0.0000E+00     0.1555E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2966E+01     0.3938E-01     0.2647E+00     0.1048E+01     0.5199E+00     0.1658E+04     0.5106E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2385E+00     0.5285E-02     0.6063E-02     0.4869E-01     0.4638E-01     0.0000E+00     0.1471E+01     0.3936E-01     0.2759E+00     0.1050E+01     0.5204E+00     0.1657E+04     0.5102E+02     0.0000E+00     0.8686E-04     0.0000E+00     0.0000E+00     0.1240E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3999E+01     0.2966E+01
   365    12    31  2015       5       0  cha5                 0.6194E+00     0.4582E+04     0.2521E+04     0.2186E+04     0.2419E+04     0.2194E-02     0.1404E-04     0.5279E-02     0.1297E+02     0.3193E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2418E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2966E+01     0.1279E+00     0.4652E+01     0.1371E+01     0.2894E+01     0.8538E+04     0.3732E+03     0.7107E+01     0.1384E-03     0.0000E+00     0.0000E+00     0.2362E+01     0.6326E-01     0.3322E-02     0.3521E-02     0.1447E-01     0.1388E-01     0.0000E+00     0.1159E+01     0.1279E+00     0.3715E+01     0.1373E+01     0.2892E+01     0.8528E+04     0.3730E+03     0.7106E+01     0.3658E-03     0.0000E+00     0.0000E+00     0.4030E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3200E+01     0.2966E+01
   365    12    31  2015       6       0  cha6                 0.2098E+00     0.1552E+04     0.8959E+03     0.7656E+03     0.9474E+03     0.3934E-03     0.6192E-05     0.1889E-02     0.5406E+01     0.1190E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9473E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2966E+01     0.1427E+00     0.3833E+01     0.1848E+01     0.3120E+01     0.9562E+04     0.3731E+03     0.7106E+01     0.4679E-03     0.0000E+00     0.0000E+00     0.4038E+01     0.9200E-01     0.2698E-02     0.2996E-02     0.1928E-01     0.1840E-01     0.0000E+00     0.1135E+01     0.1427E+00     0.3614E+01     0.1848E+01     0.3119E+01     0.9560E+04     0.3730E+03     0.7106E+01     0.4684E-03     0.0000E+00     0.0000E+00     0.4499E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3150E+01     0.2966E+01
   366    12    31  2016       1       0  cha1                 0.2647E+00     0.2226E+04     0.5708E+03     0.8667E+03     0.8404E+03     0.1535E-02     0.1490E-07     0.1387E-21     0.1745E+01     0.2679E-07     0.0000E+00     0.2139E-21     0.0000E+00     0.0000E+00     0.8398E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6387E+01     0.6261E-02     0.6208E-01     0.1675E+01     0.4925E+00     0.9751E+03     0.1507E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5118E-01     0.2286E-02     0.2425E-02     0.8097E-02     0.8028E-02     0.0000E+00     0.2716E+01     0.6239E-02     0.4736E+00     0.1672E+01     0.4921E+00     0.9570E+03     0.1507E+01     0.0000E+00     0.1171E-03     0.0000E+00     0.0000E+00     0.1966E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1525E+02     0.6387E+01
   366    12    31  2016       2       0  cha2                 0.9209E-01     0.7744E+03     0.3301E+03     0.3356E+03     0.3091E+03     0.1682E-07     0.9768E-10     0.0000E+00     0.5186E+00     0.3113E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6387E+01     0.3672E-01     0.5420E-06     0.1176E-05     0.3528E-05     0.1808E+04     0.1283E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5420E-03     0.5420E-03     0.5420E-03     0.5420E-03     0.5420E-03     0.0000E+00     0.1310E+01     0.3672E-01     0.3597E+00     0.1052E-05     0.2570E-06     0.1809E+04     0.1283E+02     0.0000E+00     0.4036E-04     0.0000E+00     0.0000E+00     0.1161E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6879E+01     0.6387E+01
   366    12    31  2016       3       0  cha3                 0.3673E+00     0.3089E+04     0.1058E+04     0.1308E+04     0.1159E+04     0.7139E-02     0.7507E-08     0.0000E+00     0.1198E+01     0.5776E-03     0.9928E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1159E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6387E+01     0.6545E-01     0.4048E-03     0.1469E-02     0.1069E-02     0.1329E+04     0.8809E+02     0.1671E+02     0.2159E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1206E-02     0.1015E-02     0.1009E-02     0.1090E-02     0.1086E-02     0.0000E+00     0.1216E+01     0.6544E-01     0.6554E+01     0.1432E-02     0.8132E-03     0.1328E+04     0.8807E+02     0.1671E+02     0.9523E-04     0.0000E+00     0.0000E+00     0.2068E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6624E+01     0.6387E+01
   366    12    31  2016       4       0  cha4                 0.4855E+00     0.4083E+04     0.1557E+04     0.1729E+04     0.1557E+04     0.2837E-06     0.1076E-07     0.6596E-19     0.1591E+01     0.1844E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1556E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6387E+01     0.6230E-01     0.2001E+01     0.7239E+01     0.3452E+01     0.1400E+04     0.1474E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1502E+01     0.2668E-01     0.3142E-01     0.3024E+00     0.2877E+00     0.0000E+00     0.1342E+01     0.6230E-01     0.1220E+01     0.7229E+01     0.3448E+01     0.1399E+04     0.1473E+03     0.0000E+00     0.5940E-04     0.0000E+00     0.0000E+00     0.1968E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7668E+01     0.6387E+01
   366    12    31  2016       5       0  cha5                 0.6194E+00     0.5209E+04     0.2433E+04     0.2267E+04     0.2419E+04     0.1662E-02     0.1944E-07     0.5342E-03     0.4122E+01     0.1509E-01     0.9235E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2418E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6387E+01     0.2018E+00     0.8078E+01     0.8826E+01     0.9017E+01     0.8890E+04     0.6559E+03     0.1671E+02     0.1546E-03     0.0000E+00     0.0000E+00     0.4036E+01     0.2201E+00     0.6004E-02     0.6732E-02     0.4520E-01     0.4315E-01     0.0000E+00     0.1068E+01     0.2018E+00     0.4787E+01     0.8823E+01     0.9019E+01     0.8895E+04     0.6561E+03     0.1671E+02     0.1867E-03     0.0000E+00     0.0000E+00     0.6378E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5962E+01     0.6387E+01
   366    12    31  2016       6       0  cha6                 0.2098E+00     0.1764E+04     0.8241E+03     0.7677E+03     0.9474E+03     0.3578E-03     0.8632E-08     0.2166E-03     0.1600E+01     0.5154E-02     0.3510E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.9473E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6387E+01     0.2255E+00     0.6041E+01     0.1334E+02     0.1087E+02     0.1020E+05     0.6579E+03     0.1671E+02     0.3038E-03     0.0000E+00     0.0000E+00     0.6575E+01     0.5593E+00     0.1040E-01     0.1223E-01     0.1117E+00     0.1063E+00     0.0000E+00     0.1051E+01     0.2255E+00     0.4130E+01     0.1334E+02     0.1087E+02     0.1020E+05     0.6579E+03     0.1671E+02     0.2266E-03     0.0000E+00     0.0000E+00     0.7129E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5875E+01     0.6387E+01
   365    12    31  2017       1       0  cha1                 0.2647E+00     0.2927E+04     0.5427E+03     0.8590E+03     0.8404E+03     0.1465E-06     0.7370E-08     0.0000E+00     0.1049E+01     0.1261E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8404E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6647E+01     0.2648E-01     0.4068E-02     0.1536E-01     0.8430E-02     0.1654E+04     0.2894E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5564E-02     0.1824E-02     0.1834E-02     0.2267E-02     0.2262E-02     0.0000E+00     0.1452E+01     0.2648E-01     0.9759E+00     0.1534E-01     0.8356E-02     0.1648E+04     0.2883E-01     0.0000E+00     0.6131E-04     0.0000E+00     0.0000E+00     0.8344E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8079E+01     0.6647E+01
   365    12    31  2017       2       0  cha2                 0.9209E-01     0.1018E+04     0.3226E+03     0.3359E+03     0.3091E+03     0.6680E-08     0.4661E-10     0.0000E+00     0.4458E+00     0.3421E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6647E+01     0.9099E-01     0.5405E-06     0.1173E-05     0.3519E-05     0.2937E+04     0.2564E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.0000E+00     0.1133E+01     0.9099E-01     0.2138E+00     0.1113E-05     0.7677E-07     0.2937E+04     0.2564E+02     0.0000E+00     0.2124E-04     0.0000E+00     0.0000E+00     0.2869E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6146E+01     0.6647E+01
   365    12    31  2017       3       0  cha3                 0.3673E+00     0.4062E+04     0.1121E+04     0.1336E+04     0.1159E+04     0.4461E-06     0.1704E-04     0.7828E-05     0.9090E+00     0.6093E-02     0.1495E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1159E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6647E+01     0.1451E+00     0.4435E+00     0.1042E+02     0.3795E+01     0.2929E+04     0.3086E+03     0.5247E+02     0.2159E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2295E+00     0.3545E-01     0.3986E-01     0.3899E+00     0.1940E+00     0.0000E+00     0.1083E+01     0.1451E+00     0.6383E+01     0.1042E+02     0.3795E+01     0.2929E+04     0.3086E+03     0.5247E+02     0.7273E-04     0.0000E+00     0.0000E+00     0.4575E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5854E+01     0.6647E+01
