 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
   365    12    31  2023     140       0  hru140                 0.000       0.000       0.000       0.000      13.186       0.000       0.000       0.000       0.000       1.787       0.000       0.000
   365    12    31  2023     141       0  hru141                 0.003       0.021       0.002       0.044       3.401       0.036       0.000       0.002       0.000       3.209       0.000       0.000
   365    12    31  2023     142       0  hru142                 0.000       0.000       0.000       0.000       5.150       0.000       0.000       0.000       0.000       0.977       0.000       0.000
   365    12    31  2023     143       0  hru143                 0.018       0.118       0.013       0.096       7.678       0.063       0.000       0.009       0.000       4.309       0.000       0.000
   365    12    31  2023     144       0  hru144                 0.006       0.037       0.004       0.079       0.859       0.047       0.000       0.003       0.000       3.031       0.000       0.000
   365    12    31  2023     145       0  hru145                 0.001       0.007       0.001       0.024       2.454       0.012       0.000       0.001       0.000       2.406       0.000       0.000
   365    12    31  2023     146       0  hru146                 0.043       0.275       0.033       0.378       1.637       0.200       0.000       0.029       0.000       4.506       0.000       0.000
   365    12    31  2023     147       0  hru147                 0.147       0.904       0.108       1.213       3.128       0.223       0.000       0.070       0.000       5.207       0.000       0.000
   365    12    31  2023     148       0  hru148                 0.336       1.954       0.234       2.044       1.079       0.219       0.000       0.146       0.000       2.858       0.000       0.000
   365    12    31  2023     149       0  hru149                 0.000       0.001       0.000       0.004       4.313       0.007       0.000       0.000       0.000       1.949       0.000       0.000
   365    12    31  2023     150       0  hru150                 0.001       0.008       0.001       0.019       3.881       0.034       0.000       0.001       0.000       3.954       0.000       0.000
   365    12    31  2023     151       0  hru151                 0.022       0.240       0.038       0.110      13.764       0.634       0.000       0.050       0.000       4.821       0.000       0.000
   365    12    31  2023     152       0  hru152                 0.042       0.357       0.055       0.058      11.388       0.385       0.000       0.075       0.000       3.640       0.000       0.000
   365    12    31  2023     153       0  hru153                 0.026       0.355       0.061       0.475       6.811       1.317       0.000       0.096       0.000       3.372       0.000       0.000
   365    12    31  2023     154       0  hru154                 0.028       0.411       0.071       0.640       7.121       1.516       0.000       0.112       0.000       3.422       0.000       0.000
