 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
   365    12    31  2003       5       0  cha5                 0.6194E+00     0.4323E+04     0.2641E+04     0.2261E+04     0.2419E+04     0.1712E-02     0.6727E-06     0.6163E-02     0.9824E+01     0.4921E+00     0.2344E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2419E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4485E+01     0.1334E+00     0.4899E+01     0.3991E+01     0.3418E+01     0.5977E+04     0.3756E+03     0.9275E+01     0.2046E-03     0.0000E+00     0.0000E+00     0.2392E+01     0.1682E+00     0.5046E-02     0.5592E-02     0.3479E-01     0.3325E-01     0.0000E+00     0.1143E+01     0.1334E+00     0.4795E+01     0.3992E+01     0.3414E+01     0.5967E+04     0.3750E+03     0.9275E+01     0.4092E-03     0.0000E+00     0.0000E+00     0.4204E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4647E+01     0.4485E+01
   365    12    31  2003       6       0  cha6                 0.2098E+00     0.1464E+04     0.8945E+03     0.7656E+03     0.9474E+03     0.3719E-03     0.2751E-06     0.2085E-02     0.3993E+01     0.1668E+00     0.9484E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.9474E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4485E+01     0.1510E+00     0.6129E+01     0.9985E+01     0.5965E+01     0.6707E+04     0.3773E+03     0.9275E+01     0.4939E-03     0.0000E+00     0.0000E+00     0.4325E+01     0.7355E+00     0.1343E-01     0.1583E-01     0.1477E+00     0.1406E+00     0.0000E+00     0.1123E+01     0.1510E+00     0.5751E+01     0.9985E+01     0.5964E+01     0.6703E+04     0.3771E+03     0.9274E+01     0.5177E-03     0.0000E+00     0.0000E+00     0.4761E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4588E+01     0.4485E+01
   366    12    31  2004       1       0  cha1                 0.2647E+00     0.2751E+04     0.5524E+03     0.8487E+03     0.8404E+03     0.3520E-05     0.2179E-04     0.1191E-04     0.3110E+01     0.5168E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8404E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7996E+01     0.2217E-01     0.9522E+00     0.4893E+02     0.8100E+01     0.1697E+04     0.4470E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9053E+00     0.1078E-01     0.1331E-01     0.1171E+00     0.1159E+00     0.0000E+00     0.1686E+01     0.2217E-01     0.1107E+01     0.4893E+02     0.8099E+01     0.1693E+04     0.4469E+01     0.0000E+00     0.5501E-04     0.0000E+00     0.0000E+00     0.7004E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1186E+02     0.7996E+01
   366    12    31  2004       2       0  cha2                 0.9209E-01     0.9209E+03     0.3438E+03     0.3365E+03     0.3091E+03     0.8785E-08     0.5812E-10     0.0000E+00     0.8529E+00     0.4772E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7975E+01     0.7409E-01     0.2108E-01     0.3018E+00     0.1045E+00     0.3058E+04     0.2117E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1141E-01     0.2174E-02     0.2384E-02     0.1904E-01     0.9723E-02     0.0000E+00     0.1202E+01     0.7409E-01     0.2598E+00     0.3018E+00     0.1045E+00     0.3058E+04     0.2117E+02     0.0000E+00     0.3032E-04     0.0000E+00     0.0000E+00     0.2343E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8149E+01     0.7996E+01
   366    12    31  2004       3       0  cha3                 0.3673E+00     0.3818E+04     0.1139E+04     0.1339E+04     0.1159E+04     0.5936E-06     0.2108E-03     0.8416E-04     0.1941E+01     0.2775E-01     0.2068E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1159E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7996E+01     0.1215E+00     0.2848E+00     0.6882E+01     0.2860E+01     0.3076E+04     0.2184E+03     0.3665E+02     0.2905E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1479E+00     0.2314E-01     0.2599E-01     0.2510E+00     0.1251E+00     0.0000E+00     0.1124E+01     0.1215E+00     0.4612E+01     0.6881E+01     0.2860E+01     0.3075E+04     0.2184E+03     0.3665E+02     0.8497E-04     0.0000E+00     0.0000E+00     0.3842E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7639E+01     0.7996E+01
   366    12    31  2004       4       0  cha4                 0.4855E+00     0.5046E+04     0.1587E+04     0.1736E+04     0.1557E+04     0.4578E-02     0.1918E-01     0.3293E-02     0.2798E+01     0.2872E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1557E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7996E+01     0.7948E-01     0.2737E+01     0.9580E+01     0.3438E+01     0.2751E+04     0.2302E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2729E+01     0.5149E-01     0.6035E-01     0.5921E+00     0.5418E+00     0.0000E+00     0.1214E+01     0.7948E-01     0.1617E+01     0.9561E+01     0.3435E+01     0.2749E+04     0.2298E+03     0.0000E+00     0.9019E-04     0.0000E+00     0.0000E+00     0.2511E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8349E+01     0.7996E+01
   366    12    31  2004       5       0  cha5                 0.6194E+00     0.6437E+04     0.2467E+04     0.2267E+04     0.2419E+04     0.1296E-02     0.1133E-01     0.6841E-02     0.7162E+01     0.5921E+00     0.2014E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2419E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7996E+01     0.3075E+00     0.7303E+01     0.2616E+02     0.1785E+02     0.1490E+05     0.1034E+04     0.3665E+02     0.1752E-03     0.0000E+00     0.0000E+00     0.6353E+01     0.7014E+00     0.6016E-01     0.6799E-01     0.6562E+00     0.3592E+00     0.0000E+00     0.1036E+01     0.3075E+00     0.5075E+01     0.2615E+02     0.1785E+02     0.1490E+05     0.1034E+04     0.3664E+02     0.1877E-04     0.0000E+00     0.0000E+00     0.9723E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7126E+01     0.7996E+01
   366    12    31  2004       6       0  cha6                 0.2098E+00     0.2180E+04     0.8354E+03     0.7677E+03     0.9474E+03     0.2735E-03     0.4240E-02     0.2501E-02     0.2783E+01     0.1925E+00     0.7978E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.9474E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7996E+01     0.3536E+00     0.8566E+01     0.8438E+02     0.3046E+02     0.1731E+05     0.1039E+04     0.3664E+02     0.7379E-04     0.0000E+00     0.0000E+00     0.1042E+02     0.1965E+01     0.3385E-01     0.4028E-01     0.3927E+00     0.3736E+00     0.0000E+00     0.1024E+01     0.3536E+00     0.5969E+01     0.8438E+02     0.3046E+02     0.1731E+05     0.1038E+04     0.3664E+02     0.1926E-04     0.0000E+00     0.0000E+00     0.1118E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7058E+01     0.7996E+01
   365    12    31  2005       1       0  cha1                 0.2647E+00     0.2029E+04     0.4407E+03     0.7549E+03     0.1316E+03     0.9554E-06     0.8131E-04     0.1467E-04     0.5972E+01     0.4162E-04     0.0000E+00     0.2855E-06     0.0000E+00     0.0000E+00     0.1312E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4996E+00     0.1904E-01     0.4160E+01     0.1832E+03     0.3422E+02     0.1104E+04     0.1723E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4173E+01     0.4331E-01     0.5503E-01     0.5343E+00     0.5285E+00     0.0000E+00     0.1648E+02     0.1906E-01     0.2504E+01     0.1832E+03     0.3422E+02     0.1099E+04     0.1723E+02     0.0000E+00     0.5346E-04     0.0000E+00     0.0000E+00     0.6005E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1715E+02     0.4996E+00
   365    12    31  2005       2       0  cha2                 0.9209E-01     0.6852E+03     0.2637E+03     0.2935E+03     0.2476E+03     0.1082E-02     0.4628E-09     0.0000E+00     0.1162E+01     0.5687E-05     0.0000E+00     0.4269E-29     0.0000E+00     0.0000E+00     0.2476E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9605E+00     0.5368E-01     0.2704E-01     0.3907E+00     0.1339E+00     0.1953E+04     0.1355E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1450E-01     0.2640E-02     0.2910E-02     0.2430E-01     0.1233E-01     0.0000E+00     0.3272E+01     0.5368E-01     0.1492E+00     0.3906E+00     0.1339E+00     0.1953E+04     0.1355E+02     0.0000E+00     0.2722E-04     0.0000E+00     0.0000E+00     0.1693E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3286E+01     0.4996E+00
   365    12    31  2005       3       0  cha3                 0.3673E+00     0.2816E+04     0.8570E+03     0.1180E+04     0.1034E+04     0.9277E-02     0.1225E-04     0.8046E-05     0.1652E+01     0.7296E-03     0.1442E-03     0.1384E-09     0.0000E+00     0.0000E+00     0.1034E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4996E+00     0.9048E-01     0.3466E+00     0.8071E+01     0.3074E+01     0.2195E+04     0.1643E+03     0.2675E+02     0.4484E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.1800E+00     0.2798E-01     0.3144E-01     0.3056E+00     0.1522E+00     0.0000E+00     0.2136E+01     0.9049E-01     0.2703E+01     0.8070E+01     0.3074E+01     0.2195E+04     0.1643E+03     0.2675E+02     0.8132E-04     0.0000E+00     0.0000E+00     0.2853E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1113E+01     0.4996E+00
   365    12    31  2005       4       0  cha4                 0.4855E+00     0.3722E+04     0.1360E+04     0.1458E+04     0.1557E+04     0.5287E-06     0.2877E-06     0.1110E-06     0.2405E+01     0.3029E-02     0.0000E+00     0.6638E-14     0.0000E+00     0.0000E+00     0.1557E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4996E+00     0.6184E-01     0.2189E+01     0.9438E+01     0.3130E+01     0.1633E+04     0.1099E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2603E+01     0.4726E-01     0.5600E-01     0.5484E+00     0.5078E+00     0.0000E+00     0.2207E+01     0.6184E-01     0.1500E+01     0.9456E+01     0.3133E+01     0.1632E+04     0.1101E+03     0.0000E+00     0.1036E-03     0.0000E+00     0.0000E+00     0.1949E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1182E+01     0.4996E+00
   365    12    31  2005       5       0  cha5                 0.6194E+00     0.4748E+04     0.2499E+04     0.2229E+04     0.2419E+04     0.2158E-02     0.1233E-04     0.4815E-02     0.7492E+01     0.4944E-01     0.1417E-03     0.8757E-31     0.0000E+00     0.0000E+00     0.2419E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4996E+00     0.2387E+00     0.4993E+01     0.2252E+02     0.1225E+02     0.8462E+04     0.6328E+03     0.2675E+02     0.1850E-03     0.0000E+00     0.0000E+00     0.4801E+01     0.5436E+00     0.2403E-01     0.2733E-01     0.2514E+00     0.1662E+00     0.0000E+00     0.1213E+01     0.2387E+00     0.4555E+01     0.2253E+02     0.1225E+02     0.8458E+04     0.6332E+03     0.2675E+02     0.6407E-04     0.0000E+00     0.0000E+00     0.7525E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6676E+00     0.4996E+00
   365    12    31  2005       6       0  cha6                 0.2098E+00     0.1608E+04     0.8604E+03     0.7656E+03     0.9474E+03     0.3840E-03     0.9734E-05     0.1728E-02     0.3098E+01     0.1789E-01     0.6238E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.9474E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4996E+00     0.2797E+00     0.9542E+01     0.2177E+03     0.5080E+02     0.1002E+05     0.6511E+03     0.2675E+02     0.1175E-03     0.0000E+00     0.0000E+00     0.8126E+01     0.2606E+01     0.4458E-01     0.5312E-01     0.5208E+00     0.4955E+00     0.0000E+00     0.1182E+01     0.2797E+00     0.7533E+01     0.2177E+03     0.5080E+02     0.1002E+05     0.6513E+03     0.2675E+02     0.6325E-04     0.0000E+00     0.0000E+00     0.8820E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6538E+00     0.4996E+00
   365    12    31  2006       1       0  cha1                 0.2647E+00     0.1778E+04     0.4308E+03     0.7372E+03     0.1095E+03     0.2402E-08     0.5885E-07     0.1765E-06     0.6085E+01     0.2523E-03     0.0000E+00     0.5534E-06     0.0000E+00     0.0000E+00     0.1091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9302E+01     0.2511E-03     0.2240E-02     0.7729E-02     0.4279E-02     0.4291E+03     0.1552E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3682E-02     0.1812E-02     0.1818E-02     0.2034E-02     0.2032E-02     0.0000E+00     0.5521E+04     0.2518E-03     0.1120E-02     0.7783E-02     0.4248E-02     0.4091E+03     0.1500E-01     0.0000E+00     0.1148E-03     0.0000E+00     0.0000E+00     0.7442E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5696E+04     0.9302E+01
   365    12    31  2006       2       0  cha2                 0.9209E-01     0.6142E+03     0.2751E+03     0.3022E+03     0.3091E+03     0.2319E-07     0.1259E-09     0.0000E+00     0.7565E+00     0.1126E-01     0.0000E+00     0.1739E-35     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9338E+01     0.1698E-01     0.5405E-06     0.1173E-05     0.3519E-05     0.5793E+03     0.6517E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.0000E+00     0.1782E+01     0.1698E-01     0.3095E+00     0.8334E-06     0.2124E-06     0.5792E+03     0.6505E+01     0.0000E+00     0.3557E-04     0.0000E+00     0.0000E+00     0.5351E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1432E+02     0.9302E+01
   365    12    31  2006       3       0  cha3                 0.3673E+00     0.2468E+04     0.8270E+03     0.1129E+04     0.1046E+04     0.8939E-02     0.1050E-04     0.1178E-04     0.1168E+01     0.2073E-01     0.6700E-03     0.5849E-34     0.0000E+00     0.0000E+00     0.1046E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9302E+01     0.3504E-01     0.1831E-04     0.2720E+00     0.2279E+00     0.6052E+03     0.3717E+02     0.7155E+01     0.1049E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.9977E-03     0.9982E-03     0.9982E-03     0.9977E-03     0.9977E-03     0.0000E+00     0.1369E+01     0.3504E-01     0.5010E+01     0.2720E+00     0.2278E+00     0.6047E+03     0.3711E+02     0.7154E+01     0.6590E-04     0.0000E+00     0.0000E+00     0.1104E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1073E+02     0.9302E+01
   365    12    31  2006       4       0  cha4                 0.4855E+00     0.3261E+04     0.1307E+04     0.1546E+04     0.1557E+04     0.4582E-06     0.1555E-07     0.0000E+00     0.2059E+01     0.6480E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1557E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9302E+01     0.4465E-01     0.8960E-01     0.2293E+00     0.1372E+00     0.9906E+03     0.8205E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7050E-01     0.2483E-02     0.2710E-02     0.1514E-01     0.1446E-01     0.0000E+00     0.1439E+01     0.4465E-01     0.2757E+00     0.2292E+00     0.1371E+00     0.9895E+03     0.8132E+02     0.0000E+00     0.8096E-04     0.0000E+00     0.0000E+00     0.1406E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1193E+02     0.9302E+01
   365    12    31  2006       5       0  cha5                 0.6194E+00     0.4161E+04     0.2596E+04     0.2261E+04     0.2419E+04     0.2197E-02     0.3416E-02     0.7050E-02     0.8789E+01     0.1269E+01     0.6769E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.2419E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9302E+01     0.1391E+00     0.5372E+01     0.8548E+00     0.2672E+01     0.5538E+04     0.4081E+03     0.7154E+01     0.1469E-03     0.0000E+00     0.0000E+00     0.2510E+01     0.7343E-01     0.3487E-02     0.3720E-02     0.1650E-01     0.1580E-01     0.0000E+00     0.1109E+01     0.1391E+00     0.4355E+01     0.8513E+00     0.2669E+01     0.5534E+04     0.4068E+03     0.7153E+01     0.2816E-03     0.0000E+00     0.0000E+00     0.4385E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8993E+01     0.9302E+01
   365    12    31  2006       6       0  cha6                 0.2098E+00     0.1409E+04     0.8791E+03     0.7656E+03     0.9474E+03     0.5405E-03     0.2537E-02     0.3157E-02     0.3520E+01     0.4541E+00     0.3072E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.9474E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9302E+01     0.1541E+00     0.4456E+01     0.1250E+01     0.2862E+01     0.6231E+04     0.4069E+03     0.7153E+01     0.3965E-03     0.0000E+00     0.0000E+00     0.4392E+01     0.8133E-01     0.2519E-02     0.2781E-02     0.1717E-01     0.1639E-01     0.0000E+00     0.1094E+01     0.1541E+00     0.4383E+01     0.1247E+01     0.2860E+01     0.6229E+04     0.4064E+03     0.7152E+01     0.3740E-03     0.0000E+00     0.0000E+00     0.4860E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8937E+01     0.9302E+01
   365    12    31  2007       1       0  cha1                 0.2647E+00     0.2475E+04     0.5529E+03     0.8240E+03     0.8404E+03     0.1882E-02     0.1796E-07     0.5626E-25     0.7775E+00     0.1789E-17     0.0000E+00     0.3966E-24     0.0000E+00     0.0000E+00     0.8399E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6984E+01     0.2015E-01     0.1827E+01     0.1048E+03     0.1716E+02     0.1246E+04     0.7452E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1919E+01     0.2087E-01     0.2625E-01     0.2465E+00     0.2438E+00     0.0000E+00     0.2210E+01     0.2013E-01     0.1403E+01     0.1048E+03     0.1716E+02     0.1246E+04     0.7452E+01     0.0000E+00     0.7594E-04     0.0000E+00     0.0000E+00     0.6341E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1454E+02     0.6984E+01
   365    12    31  2007       2       0  cha2                 0.9209E-01     0.8812E+03     0.3766E+03     0.3361E+03     0.3091E+03     0.2516E-07     0.1343E-09     0.0000E+00     0.2653E+00     0.1762E-27     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6854E+01     0.6725E-01     0.5405E-06     0.1173E-05     0.3519E-05     0.3379E+04     0.2057E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.0000E+00     0.1342E+01     0.6725E-01     0.4867E+00     0.1162E-05     0.9640E-08     0.3379E+04     0.2058E+02     0.0000E+00     0.3679E-04     0.0000E+00     0.0000E+00     0.2120E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8323E+01     0.6984E+01
   365    12    31  2007       3       0  cha3                 0.3673E+00     0.3435E+04     0.1395E+04     0.1340E+04     0.1159E+04     0.8338E-02     0.1833E-06     0.2251E-06     0.1028E+01     0.1423E-03     0.2579E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1159E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6984E+01     0.1088E+00     0.3020E+00     0.6966E+01     0.2937E+01     0.2769E+04     0.2380E+03     0.3844E+02     0.2234E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1568E+00     0.2448E-01     0.2749E-01     0.2661E+00     0.1326E+00     0.0000E+00     0.1213E+01     0.1088E+00     0.3563E+01     0.6966E+01     0.2937E+01     0.2769E+04     0.2380E+03     0.3844E+02     0.1281E-03     0.0000E+00     0.0000E+00     0.3431E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7682E+01     0.6984E+01
   365    12    31  2007       4       0  cha4                 0.4855E+00     0.4540E+04     0.1988E+04     0.1772E+04     0.1557E+04     0.3554E-06     0.1280E-07     0.4060E-23     0.1332E+01     0.2288E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1556E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6984E+01     0.8825E-01     0.1901E+01     0.7571E+01     0.3529E+01     0.2305E+04     0.2692E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1818E+01     0.3716E-01     0.4356E-01     0.4239E+00     0.3733E+00     0.0000E+00     0.1344E+01     0.8825E-01     0.2106E+01     0.7570E+01     0.3529E+01     0.2305E+04     0.2698E+03     0.0000E+00     0.4505E-04     0.0000E+00     0.0000E+00     0.2781E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8649E+01     0.6984E+01
   365    12    31  2007       5       0  cha5                 0.6194E+00     0.5792E+04     0.2547E+04     0.2261E+04     0.2419E+04     0.2069E-02     0.2039E-06     0.8127E-07     0.2128E+01     0.1365E-01     0.2706E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2418E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6984E+01     0.2969E+00     0.6529E+01     0.2101E+02     0.1655E+02     0.1215E+05     0.1054E+04     0.3844E+02     0.1732E-03     0.0000E+00     0.0000E+00     0.6211E+01     0.5052E+00     0.3404E-01     0.3849E-01     0.3643E+00     0.2113E+00     0.0000E+00     0.1073E+01     0.2969E+00     0.4153E+01     0.2101E+02     0.1655E+02     0.1215E+05     0.1055E+04     0.3844E+02     0.3722E-04     0.0000E+00     0.0000E+00     0.9361E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6898E+01     0.6984E+01
   365    12    31  2007       6       0  cha6                 0.2098E+00     0.1961E+04     0.8627E+03     0.7656E+03     0.9474E+03     0.4445E-03     0.7860E-07     0.3648E-08     0.8358E+00     0.4219E-02     0.1028E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.9474E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6984E+01     0.3401E+00     0.7124E+01     0.1324E+03     0.3694E+02     0.1392E+05     0.1063E+04     0.3844E+02     0.1132E-03     0.0000E+00     0.0000E+00     0.9995E+01     0.1441E+01     0.2514E-01     0.2986E-01     0.2882E+00     0.2743E+00     0.0000E+00     0.1053E+01     0.3401E+00     0.5469E+01     0.1324E+03     0.3695E+02     0.1392E+05     0.1064E+04     0.3844E+02     0.3014E-04     0.0000E+00     0.0000E+00     0.1072E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6801E+01     0.6984E+01
   366    12    31  2008       1       0  cha1                 0.2647E+00     0.2211E+04     0.6058E+03     0.7994E+03     0.8364E+03     0.2328E-02     0.2235E-07     0.1221E-08     0.1212E+01     0.9186E-08     0.0000E+00     0.3114E-08     0.0000E+00     0.0000E+00     0.8354E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1029E+01     0.1642E-01     0.2276E-02     0.8133E-02     0.4468E-02     0.1027E+04     0.1875E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3802E-02     0.1817E-02     0.1823E-02     0.2053E-02     0.2050E-02     0.0000E+00     0.9453E+01     0.1642E-01     0.6506E+00     0.8104E-02     0.4401E-02     0.1023E+04     0.1865E-01     0.0000E+00     0.7155E-04     0.0000E+00     0.0000E+00     0.5187E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1023E+02     0.1029E+01
