date,value
2013-06-26,0.014
2013-06-27,0.014
2013-06-28,0.014
2013-06-29,0.013
2013-06-30,0.011
2013-07-01,0.011
2013-07-02,0.011
2013-07-03,0.011
2013-07-04,0.01
2013-07-05,0.008
2013-07-06,0.008
2013-07-07,0.008
2013-07-08,0.008
2013-07-09,0.008
2013-07-10,0.008
2013-07-11,0.014
2013-07-12,0.02
2013-07-13,0.0125
2013-07-14,0.008
2013-07-15,0.008
2013-07-16,0.008
2013-07-17,0.008
2013-07-18,0.007333333
2013-07-19,0.006
2013-07-20,0.006
2013-07-21,0.006
2013-07-22,0.006
2013-07-23,0.006
2013-07-24,0.006
2013-07-25,0.006
2013-07-26,0.006
2013-07-27,0.006
2013-07-28,0.006
2013-07-29,0.006
2013-07-30,0.006
2013-07-31,0.006
2013-08-01,0.008666667
2013-08-02,0.014
2013-08-03,0.014
2013-08-04,0.014
2013-08-05,0.014
2013-08-06,0.014
2013-08-07,0.006
2013-08-08,0.006
2013-08-09,0.0232
2013-08-10,0.021
2013-08-11,0.013
2013-08-12,0.0082
2013-08-13,0.006
2013-08-14,0.006
2013-08-15,0.006
2013-08-16,0.006
2013-08-17,0.006
2013-08-18,0.006
2013-08-19,0.006
2013-08-20,0.006
2013-08-21,0.006
2013-08-22,0.006
2013-08-23,0.006
2013-08-24,0.005
2013-08-25,0.003
2013-08-26,0.003
2013-08-27,0.003
2013-08-28,0.044285714
2013-08-29,0.013
2013-08-30,0.009
2013-08-31,0.008
2013-09-01,0.0062
2013-09-02,0.003
2013-09-03,0.003
2013-09-04,0.003
2013-09-05,0.003
2013-09-06,0.003
2013-09-07,0.003
2013-09-08,0.003
2013-09-09,0.003
2013-09-10,0.003
2013-09-11,0.038647059
2013-09-12,0.0211
2013-09-13,0.01
2013-09-14,0.008
2013-09-15,0.008
2013-09-16,0.00575
2013-09-17,0.003
2013-09-18,0.031625
2013-09-19,0.012
2013-09-20,0.01
2013-09-21,0.008
2013-09-22,0.007333333
2013-09-23,0.004
2013-09-24,0.003
2013-09-25,0.003
2013-09-26,0.003
2013-09-27,0.003
2013-09-28,0.003
2013-09-29,0.003
2013-09-30,0.074434783
2013-10-01,0.084318182
2013-10-02,0.025666667
2013-10-03,0.033
2013-10-04,0.028333333
2013-10-05,0.026
2013-10-06,0.026
2013-10-07,0.02
2013-10-08,0.02
2013-10-09,0.014
2013-10-10,0.014
2013-10-11,0.014
2013-10-12,0.014
2013-10-13,0.014
2013-10-14,0.014
2013-10-15,0.014
2013-10-16,0.014
2013-10-17,0.014
2013-10-18,0.014
2013-10-19,0.014
2013-10-20,0.014
2013-10-21,0.014
2013-10-22,0.014
2013-10-23,0.014
2013-10-24,0.014
2013-10-25,0.014
2013-10-26,0.014
2013-10-27,0.014
2013-10-28,0.013
2013-10-29,0.012
2013-10-30,0.014
2013-10-31,0.014
2013-11-01,0.014
2013-11-02,0.014
2013-11-03,0.0238
2013-11-04,0.07475
2013-11-05,0.5885
2013-11-06,0.437555556
2013-11-07,0.106846154
2013-11-08,0.056
2013-11-09,0.754083333
2013-11-10,3.273176471
2013-11-11,4.2055
2013-11-12,1.034692308
2013-11-13,0.353
2013-11-14,0.198
2013-11-15,0.143
2013-11-16,0.116
2013-11-17,0.089
2013-11-18,0.078
2013-11-19,0.070666667
2013-11-20,0.3675
2013-11-21,0.843142857
2013-11-22,0.356772727
2013-11-23,1.796
2013-11-24,5.406666667
2013-11-25,2.193354839
2013-11-26,0.576291667
2013-11-27,0.268058824
2013-11-28,0.154375
2013-11-29,0.116
2013-11-30,0.1
2013-12-01,0.08625
2013-12-02,0.074333333
2013-12-03,0.063333333
2013-12-04,0.056
2013-12-05,0.056
2013-12-06,0.056
2013-12-07,0.056
2013-12-08,0.048666667
2013-12-09,0.043
2013-12-10,0.039
2013-12-11,0.039
2013-12-12,0.039
2013-12-13,0.039
2013-12-14,0.039
2013-12-15,0.039
2013-12-16,0.039
2013-12-17,0.039
2013-12-18,0.039
2013-12-19,0.039
2013-12-20,0.039
2013-12-21,0.039
2013-12-22,0.039
2013-12-23,0.039
2013-12-24,0.039
2013-12-25,0.039
2013-12-26,0.039
2013-12-27,0.051142857
2013-12-28,0.079571429
2013-12-29,0.059666667
2013-12-30,0.056
2013-12-31,0.056
2014-01-01,0.056
2014-01-02,0.056
2014-01-03,0.056
2014-01-04,0.056
2014-01-05,0.056
2014-01-06,0.059666667
2014-01-07,0.063333333
2014-01-08,0.056
2014-01-09,0.056
2014-01-10,0.056
2014-01-11,0.056
2014-01-12,0.056
2014-01-13,0.056
2014-01-14,0.056
2014-01-15,0.059666667
2014-01-16,0.067
2014-01-17,0.059666667
2014-01-18,0.056
2014-01-19,0.056
2014-01-20,0.056
2014-01-21,0.056
2014-01-22,0.056
2014-01-23,0.056
2014-01-24,0.056
2014-01-25,0.0648
2014-01-26,0.078
2014-01-27,0.078
2014-01-28,0.078
2014-01-29,0.078
2014-01-30,0.074333333
2014-01-31,0.070666667
2014-02-01,0.078
2014-02-02,0.144933333
2014-02-03,0.317071429
2014-02-04,0.222857143
2014-02-05,0.1732
2014-02-06,0.3034
2014-02-07,0.747105263
2014-02-08,3.64
2014-02-09,2.852941176
2014-02-10,4.121290323
2014-02-11,1.551428571
2014-02-12,9.31
2014-02-13,2.1
2014-02-14,1.501666667
2014-02-15,0.889583333
2014-02-16,0.496058824
2014-02-17,4.820323529
2014-02-18,1.997777778
2014-02-19,0.91768
2014-02-20,1.590344828
2014-02-21,0.96888
2014-02-22,0.565052632
2014-02-23,0.748722222
2014-02-24,0.565318182
2014-02-25,0.346181818
2014-02-26,0.252714286
2014-02-27,0.193714286
2014-02-28,0.158333333
2014-03-01,0.143
2014-03-02,0.127
2014-03-03,0.117666667
2014-03-04,0.117666667
2014-03-05,0.116
2014-03-06,0.089
2014-03-07,0.078
2014-03-08,0.078
2014-03-09,0.070666667
2014-03-10,0.067
2014-03-11,0.067
2014-03-12,0.063333333
2014-03-13,0.056
2014-03-14,0.056
2014-03-15,0.056
2014-03-16,0.056
2014-03-17,0.056
2014-03-18,0.052333333
2014-03-19,0.045
2014-03-20,0.042666667
2014-03-21,0.038
2014-03-22,0.038
2014-03-23,0.038
2014-03-24,0.050285714
2014-03-25,0.059666667
2014-03-26,0.056
2014-03-27,0.0458
2014-03-28,0.038
2014-03-29,0.038
2014-03-30,0.038
2014-03-31,0.038
2014-04-01,0.038
2014-04-02,0.038
2014-04-03,0.038
2014-04-04,0.038
2014-04-05,0.038
2014-04-06,0.044
2014-04-07,0.08075
2014-04-08,0.0615
2014-04-09,0.0648
2014-04-10,0.067
2014-04-11,0.056
2014-04-12,0.056
2014-04-13,0.0516
2014-04-14,0.056
2014-04-15,0.056
2014-04-16,0.056
2014-04-17,0.056
2014-04-18,0.056
2014-04-19,0.056
2014-04-20,0.056
2014-04-21,0.056
2014-04-22,0.08075
2014-04-23,0.082714286
2014-04-24,0.063333333
2014-04-25,0.251058824
2014-04-26,1.58662069
2014-04-27,0.415814815
2014-04-28,0.1565625
2014-04-29,0.089
2014-04-30,0.067
2014-05-01,0.056
2014-05-02,0.048666667
2014-05-03,0.099315789
2014-05-04,0.0491
2014-05-05,0.0365
2014-05-06,0.034
2014-05-07,0.029666667
2014-05-08,0.0304
2014-05-09,0.038
2014-05-10,0.038
2014-05-11,0.04875
2014-05-12,1.749571429
2014-05-13,2.560482759
2014-05-14,1.199586207
2014-05-15,0.349526316
2014-05-16,0.538933333
2014-05-17,1.27
2014-05-18,0.710291667
2014-05-19,0.273368421
2014-05-20,0.1335
2014-05-21,0.082714286
2014-05-22,0.059666667
2014-05-23,0.0458
2014-05-24,0.038
2014-05-25,0.054833333
2014-05-26,0.372166667
2014-05-27,0.195772727
2014-05-28,0.092666667
2014-05-29,0.078
2014-05-30,0.067
2014-05-31,0.056
2014-06-01,0.056
2014-06-02,0.056
2014-06-03,0.056
2014-06-04,0.0494
2014-06-05,0.052333333
2014-06-06,0.045
2014-06-07,0.040333333
2014-06-08,0.046142857
2014-06-09,0.045
2014-06-10,0.045
2014-06-11,0.036428571
2014-06-12,0.0344
2014-06-13,0.038
2014-06-14,0.031
2014-06-15,0.044
2014-06-16,0.056
2014-06-17,0.056
2014-06-18,0.056
2014-06-19,0.056
2014-06-20,0.0494
2014-06-21,0.056
2014-06-22,0.052333333
2014-06-23,0.040333333
2014-06-24,0.038
2014-06-25,0.056444444
2014-06-26,0.074333333
2014-06-27,0.059666667
2014-06-28,0.0444
2014-06-29,0.030666667
2014-06-30,0.084631579
2014-07-01,0.115153846
2014-07-02,0.0648
2014-07-03,0.12
2014-07-04,0.052333333
2014-07-05,0.040333333
2014-07-06,0.038
2014-07-07,0.036
2014-07-08,0.027333333
2014-07-09,0.019571429
2014-07-10,0.027333333
2014-07-11,0.0344
2014-07-12,0.029666667
2014-07-13,0.022
2014-07-14,0.016666667
2014-07-15,0.053230769
2014-07-16,0.014571429
2014-07-17,0.008
2014-07-18,0.0068
2014-07-19,0.008
2014-07-20,0.008
2014-07-21,0.008
2014-07-22,0.008666667
2014-07-23,0.010666667
2014-07-24,0.012
2014-07-25,0.012
2014-07-26,0.011333333
2014-07-27,0.0085
2014-07-28,0.0125
2014-07-29,0.031714286
2014-07-30,0.613052632
2014-07-31,0.685
2014-08-01,0.087
2014-08-02,0.032571429
2014-08-03,0.016666667
2014-08-04,0.011333333
2014-08-05,0.01
2014-08-06,0.01
2014-08-07,0.01
2014-08-08,0.01
2014-08-09,0.030636364
2014-08-10,2.66636
2014-08-11,0.110333333
2014-08-12,0.0396
2014-08-13,0.047
2014-08-14,19.87272727
2014-08-15,3.415
2014-08-16,0.739071429
2014-08-17,0.384625
2014-08-18,0.2658
2014-08-19,0.206333333
2014-08-20,0.162666667
2014-08-21,0.389571429
2014-08-22,0.295722222
2014-08-23,0.162142857
2014-08-24,0.1335
2014-08-25,0.107857143
2014-08-26,0.078
2014-08-27,0.063333333
2014-08-28,0.052333333
2014-08-29,0.035428571
2014-08-30,0.023
2014-08-31,0.014333333
2014-09-01,4.320055556
2014-09-02,3.741
2014-09-03,3.305
2014-09-04,0.608666667
2014-09-05,0.20625
2014-09-06,0.1004
2014-09-07,0.185136364
2014-09-08,0.078882353
2014-09-09,0.0172
2014-09-10,0.006
2014-09-11,0.010666667
2014-09-12,5.0665625
2014-09-13,36.70090909
2014-09-14,2.315
2014-09-15,0.849666667
2014-09-16,0.52845
2014-09-17,0.3002
2014-09-18,0.186333333
2014-09-19,0.125555556
2014-09-20,0.085333333
2014-09-21,1.889692308
2014-09-22,11.3
2014-09-23,2.277666667
2014-09-24,1.016666667
2014-09-25,0.699222222
2014-09-26,0.5904
2014-09-27,0.5208
2014-09-28,0.4698
2014-09-29,0.4146
2014-09-30,0.357
2014-10-01,0.333
2014-10-02,0.324666667
2014-10-03,0.30825
2014-10-04,0.284
2014-10-05,0.268
2014-10-06,0.2412
2014-10-07,0.216666667
2014-10-08,0.192
2014-10-09,0.179666667
2014-10-10,0.158333333
2014-10-11,0.144666667
2014-10-12,0.135666667
2014-10-13,0.116
2014-10-14,0.1
2014-10-15,0.096333333
2014-10-16,0.085333333
2014-10-17,0.078
2014-10-18,0.074333333
2014-10-19,0.063333333
2014-10-20,0.056
2014-10-21,0.045666667
2014-10-22,12.9556129
2014-10-23,5.294375
2014-10-24,4.217333333
2014-10-25,2.291666667
2014-10-26,1.700588235
2014-10-27,1.3825
2014-10-28,1.21125
2014-10-29,1.064285714
2014-10-30,0.924111111
2014-10-31,0.8138
2014-11-01,0.698636364
2014-11-02,0.5904
2014-11-03,0.5272
2014-11-04,0.4642
2014-11-05,0.409
2014-11-06,0.346571429
2014-11-07,0.315285714
2014-11-08,0.26125
2014-11-09,0.243857143
2014-11-10,0.180818182
2014-11-11,0.1294
2014-11-12,0.103
2014-11-13,0.078
2014-11-14,0.078
2014-11-15,0.078
2014-11-16,0.078
2014-11-17,0.078
2014-11-18,1.241193548
2014-11-19,0.695321429
2014-11-20,0.2778
2014-11-21,0.178571429
2014-11-22,0.1402
2014-11-23,0.116
2014-11-24,0.1
2014-11-25,0.1
2014-11-26,0.092666667
2014-11-27,0.085333333
2014-11-28,0.078
2014-11-29,0.078
2014-11-30,0.078
2014-12-01,0.1096
2014-12-02,0.266705882
2014-12-03,0.272
2014-12-04,0.280571429
2014-12-05,0.368923077
2014-12-06,0.481166667
2014-12-07,4.032608696
2014-12-08,3.446071429
2014-12-09,1.273866667
2014-12-10,0.566611111
2014-12-11,0.3552
2014-12-12,0.2595
2014-12-13,0.210666667
2014-12-14,0.1682
2014-12-15,0.149333333
2014-12-16,0.135666667
2014-12-17,0.175272727
2014-12-18,0.214857143
2014-12-19,0.1682
2014-12-20,0.149333333
2014-12-21,0.131333333
2014-12-22,0.117666667
2014-12-23,0.108666667
2014-12-24,0.1
2014-12-25,0.1
2014-12-26,0.1
2014-12-27,0.1
2014-12-28,0.1
2014-12-29,0.092666667
2014-12-30,0.078
2014-12-31,0.074333333
2015-01-01,0.056
2015-01-02,0.0648
2015-01-03,0.078
2015-01-04,0.089
2015-01-05,0.1
2015-01-06,0.104333333
2015-01-07,0.108666667
2015-01-08,0.0912
2015-01-09,0.078
2015-01-10,0.141789474
2015-01-11,0.31575
2015-01-12,0.449222222
2015-01-13,0.2766
2015-01-14,0.2042
2015-01-15,0.172
2015-01-16,0.154
2015-01-17,0.154
2015-01-18,0.1402
2015-01-19,0.127
2015-01-20,0.122333333
2015-01-21,0.113
2015-01-22,0.113
2015-01-23,0.614428571
2015-01-24,2.516857143
2015-01-25,1.480411765
2015-01-26,0.64262963
2015-01-27,0.358083333
2015-01-28,0.2546
2015-01-29,0.208
2015-01-30,0.59137037
2015-01-31,1.504193548
2015-02-01,1.156142857
2015-02-02,0.731266667
2015-02-03,0.680055556
2015-02-04,0.467444444
2015-02-05,0.36
2015-02-06,0.262333333
2015-02-07,0.186333333
2015-02-08,0.1425
2015-02-09,0.112076923
2015-02-10,0.127
2015-02-11,0.1376
2015-02-12,0.199727273
2015-02-13,0.259666667
2015-02-14,0.208
2015-02-15,0.1968
2015-02-16,0.172
2015-02-17,0.143
2015-02-18,0.127
2015-02-19,0.127
2015-02-20,0.117666667
2015-02-21,0.108666667
2015-02-22,0.157615385
2015-02-23,1.083586207
2015-02-24,1.997548387
2015-02-25,4.00525
2015-02-26,1.274633333
2015-02-27,0.602176471
2015-02-28,0.383833333
2015-03-01,0.265
2015-03-02,0.2154
2015-03-03,0.243333333
2015-03-04,0.209
2015-03-05,0.162142857
2015-03-06,0.131333333
2015-03-07,0.122333333
2015-03-08,0.108666667
2015-03-09,0.1
2015-03-10,0.1
2015-03-11,0.1
2015-03-12,0.089
2015-03-13,0.078
2015-03-14,0.078
2015-03-15,0.078
2015-03-16,0.078
2015-03-17,0.078
2015-03-18,0.078
2015-03-19,0.078
2015-03-20,0.078
2015-03-21,0.078
2015-03-22,0.078
2015-03-23,0.078
2015-03-24,0.078
2015-03-25,0.078
2015-03-26,0.101125
2015-03-27,0.183
2015-03-28,0.180333333
2015-03-29,0.11325
2015-03-30,0.1
2015-03-31,0.1
2015-04-01,0.0912
2015-04-02,0.078
2015-04-03,0.078
2015-04-04,0.078
2015-04-05,0.078
2015-04-06,0.074333333
2015-04-07,0.067
2015-04-08,0.067
2015-04-09,0.070666667
2015-04-10,0.070666667
2015-04-11,0.067
2015-04-12,0.067
2015-04-13,0.063333333
2015-04-14,0.056
2015-04-15,0.056
2015-04-16,0.056
2015-04-17,0.038
2015-04-18,0.0444
2015-04-19,0.052333333
2015-04-20,0.040333333
2015-04-21,0.038
2015-04-22,0.038
2015-04-23,0.038
2015-04-24,0.038
2015-04-25,0.038
2015-04-26,0.036
2015-04-27,0.029666667
2015-04-28,0.029333333
2015-04-29,0.0444
2015-04-30,0.052333333
2015-05-01,0.0382
2015-05-02,0.038285714
2015-05-03,0.038
2015-05-04,0.0415
2015-05-05,0.03575
2015-05-06,0.0356
2015-05-07,0.038
2015-05-08,0.035
2015-05-09,0.032
2015-05-10,0.032
2015-05-11,0.032
2015-05-12,0.032
2015-05-13,0.032
2015-05-14,0.032
2015-05-15,0.032
2015-05-16,0.040666667
2015-05-17,0.045
2015-05-18,0.042666667
2015-05-19,0.036
2015-05-20,0.032
2015-05-21,0.071
2015-05-22,0.079222222
2015-05-23,3.522142857
2015-05-24,0.97285
2015-05-25,0.262263158
2015-05-26,0.151857143
2015-05-27,0.122090909
2015-05-28,0.0802
2015-05-29,0.063333333
2015-05-30,0.048666667
2015-05-31,0.042666667
2015-06-01,0.036
2015-06-02,0.032
2015-06-03,0.032
2015-06-04,0.029666667
2015-06-05,0.023
2015-06-06,0.019
2015-06-07,0.019
2015-06-08,0.019
2015-06-09,0.019
2015-06-10,0.019
2015-06-11,0.019
2015-06-12,0.014333333
2015-06-13,0.012
2015-06-14,0.012
2015-06-15,0.012
2015-06-16,0.012
2015-06-17,0.012
2015-06-18,0.012
2015-06-19,0.012
2015-06-20,0.012
2015-06-21,0.012
2015-06-22,0.012
2015-06-23,0.014333333
2015-06-24,0.059166667
2015-06-25,0.0382
2015-06-26,0.0266
2015-06-27,0.019
2015-06-28,0.019
2015-06-29,0.019
2015-06-30,0.019
2015-07-01,0.019
2015-07-02,0.0155
2015-07-03,0.012
2015-07-04,0.010666667
2015-07-05,0.01
2015-07-06,0.01
2015-07-07,0.01
2015-07-08,0.0126
2015-07-09,0.028142857
2015-07-10,0.0382
2015-07-11,0.0266
2015-07-12,0.019
2015-07-13,0.019
2015-07-14,0.019
2015-07-15,0.019
2015-07-16,0.019
2015-07-17,0.019
2015-07-18,0.016666667
2015-07-19,0.012
2015-07-20,0.011333333
2015-07-21,0.01
2015-07-22,0.01
2015-07-23,0.01
2015-07-24,0.01
2015-07-25,0.01
2015-07-26,0.01925
2015-07-27,0.039142857
2015-07-28,0.0266
2015-07-29,0.019
2015-07-30,0.019
2015-07-31,0.019
2015-08-01,0.019
2015-08-02,0.016666667
2015-08-03,0.012
2015-08-04,0.011
2015-08-05,0.01
2015-08-06,0.01
2015-08-07,0.01
2015-08-08,0.01
2015-08-09,0.01
2015-08-10,0.01
2015-08-11,0.01
2015-08-12,0.0082
2015-08-13,0.003666667
2015-08-14,0.001
2015-08-15,0.001
2015-08-16,0.001
2015-08-17,0.0035
2015-08-18,0.005
2015-08-19,0.005
2015-08-20,0.005
2015-08-21,0.005
2015-08-22,0.005
2015-08-23,0.005
2015-08-24,0.005
2015-08-25,0.004
2015-08-26,0.003
2015-08-27,0.001666667
2015-08-28,0.001
2015-08-29,0.001
2015-08-30,0.001
2015-08-31,0.001
2015-09-01,0.001
2015-09-02,0.001
2015-09-03,0.001
2015-09-04,0.001
2015-09-05,0.003
2015-09-06,0.010444444
2015-09-07,0.013
2015-09-08,0.009333333
2015-09-09,0.006
2015-09-10,0.005
2015-09-11,0.005
2015-09-12,0.003666667
2015-09-13,0.001
2015-09-14,0.001
2015-09-15,0.001
2015-09-16,0.001
2015-09-17,0.001
2015-09-18,0.001
2015-09-19,0.001
2015-09-20,0.001
2015-09-21,0.001
2015-09-22,0.001
2015-09-23,0.001
2015-09-24,0.001
2015-09-25,0.0078
2015-09-26,0.029230769
2015-09-27,0.0126
2015-09-28,0.0072
2015-09-29,0.003
2015-09-30,0.001
2015-10-01,0.001
2015-10-02,0.001
2015-10-03,0.001
2015-10-04,0.001
2015-10-05,0.001
2015-10-06,0.001
2015-10-07,0.001
2015-10-08,0.002
2015-10-09,0.003666667
2015-10-10,0.005
2015-10-11,0.018714286
2015-10-12,0.051916667
2015-10-13,0.019222222
2015-10-14,0.040909091
2015-10-15,0.200235294
2015-10-16,0.438555556
2015-10-17,0.0903125
2015-10-18,0.037166667
2015-10-19,0.064764706
2015-10-20,0.46037931
2015-10-21,0.136904762
2015-10-22,0.051166667
2015-10-23,0.0318
2015-10-24,0.023
2015-10-25,0.019
2015-10-26,0.025
2015-10-27,0.025
2015-10-28,0.025
2015-10-29,0.0285
2015-10-30,0.032
2015-10-31,0.032
2015-11-01,0.029666667
2015-11-02,0.025
2015-11-03,0.021
2015-11-04,0.021
2015-11-05,0.027333333
2015-11-06,0.032
2015-11-07,0.032
2015-11-08,0.032
2015-11-09,0.029666667
2015-11-10,0.025
2015-11-11,0.025
2015-11-12,0.025
2015-11-13,0.022
2015-11-14,0.019
2015-11-15,0.023333333
2015-11-16,0.032
2015-11-17,0.032
2015-11-18,0.032
2015-11-19,0.032
2015-11-20,0.032
2015-11-21,0.037
2015-11-22,0.0516
2015-11-23,0.042666667
2015-11-24,0.034
2015-11-25,0.032
2015-11-26,0.032
2015-11-27,0.032
2015-11-28,0.032
2015-11-29,0.032
2015-11-30,0.032
2015-12-01,0.032
2015-12-02,0.032
2015-12-03,0.032
2015-12-04,0.032
2015-12-05,0.032
2015-12-06,0.032
2015-12-07,0.032
2015-12-08,0.032
2015-12-09,0.032
2015-12-10,0.032
2015-12-11,0.032
2015-12-12,0.032
2015-12-13,0.043
2015-12-14,0.032
2015-12-15,0.032
2015-12-16,0.032
2015-12-17,0.032
2015-12-18,0.032
2015-12-19,0.032
2015-12-20,0.032
2015-12-21,0.032
2015-12-22,0.032
2015-12-23,0.032
2015-12-24,0.032
2015-12-25,0.032
2015-12-26,0.032
2015-12-27,0.032
2015-12-28,0.032
2015-12-29,0.032
2015-12-30,0.032
2015-12-31,0.032
2016-01-01,0.032
2016-01-02,0.032
2016-01-03,0.032
2016-01-04,0.032
2016-01-05,0.032
2016-01-06,0.032
2016-01-07,0.032
2016-01-08,0.032
2016-01-09,0.034
2016-01-10,0.0444
2016-01-11,0.076714286
2016-01-12,1.050615385
2016-01-13,0.282619048
2016-01-14,0.130636364
2016-01-15,0.08625
2016-01-16,0.081666667
2016-01-17,0.063333333
2016-01-18,0.052333333
2016-01-19,0.045
2016-01-20,0.042666667
2016-01-21,0.036
2016-01-22,0.032
2016-01-23,0.032
2016-01-24,0.029666667
2016-01-25,0.025
2016-01-26,0.027333333
2016-01-27,0.032
2016-01-28,0.032
2016-01-29,0.032
2016-01-30,0.032
2016-01-31,0.037
2016-02-01,0.045
2016-02-02,0.045
2016-02-03,0.064555556
2016-02-04,0.22304
2016-02-05,0.143222222
2016-02-06,0.1005
2016-02-07,0.081666667
2016-02-08,0.070666667
2016-02-09,0.067
2016-02-10,1.073428571
2016-02-11,2.497777778
2016-02-12,1.346
2016-02-13,5.2675
2016-02-14,2.555121951
2016-02-15,2.917586207
2016-02-16,2.806842105
2016-02-17,1.419230769
2016-02-18,0.909058824
2016-02-19,2.490242424
2016-02-20,2.485526316
2016-02-21,1.081615385
2016-02-22,0.637733333
2016-02-23,0.441153846
2016-02-24,0.357
2016-02-25,0.308166667
2016-02-26,0.236625
2016-02-27,0.1894
2016-02-28,0.158333333
2016-02-29,0.255066667
2016-03-01,0.3906
2016-03-02,0.3399
2016-03-03,0.60026087
2016-03-04,1.755
2016-03-05,0.775607143
2016-03-06,0.384625
2016-03-07,0.35925
2016-03-08,0.462
2016-03-09,0.314384615
2016-03-10,0.219
2016-03-11,0.15375
2016-03-12,0.135666667
2016-03-13,0.117666667
2016-03-14,0.1004
2016-03-15,0.089
2016-03-16,0.089
2016-03-17,0.089
2016-03-18,0.085333333
2016-03-19,0.074333333
2016-03-20,0.067
2016-03-21,0.067
2016-03-22,0.059666667
2016-03-23,0.0604
2016-03-24,0.052333333
2016-03-25,0.045
2016-03-26,0.045
2016-03-27,0.045
2016-03-28,0.045
2016-03-29,0.0422
2016-03-30,0.045
2016-03-31,0.045
2016-04-01,0.042666667
2016-04-02,0.036
2016-04-03,0.032
2016-04-04,0.032
2016-04-05,0.032
2016-04-06,0.032
2016-04-07,0.0285
2016-04-08,0.034
2016-04-09,0.060214286
2016-04-10,0.042666667
2016-04-11,0.038
2016-04-12,0.036
2016-04-13,0.032
2016-04-14,0.032
2016-04-15,0.032
2016-04-16,0.029666667
2016-04-17,0.025
2016-04-18,0.023
2016-04-19,0.019
2016-04-20,0.019
2016-04-21,0.019
2016-04-22,0.019
2016-04-23,0.019
2016-04-24,0.019
2016-04-25,0.019
2016-04-26,0.019
2016-04-27,0.0255
2016-04-28,0.058928571
2016-04-29,0.0458
2016-04-30,0.036
2016-05-01,0.032
2016-05-02,0.1703
2016-05-03,0.19005
2016-05-04,0.092833333
2016-05-05,0.091888889
2016-05-06,0.0582
2016-05-07,0.042666667
2016-05-08,0.038
2016-05-09,0.036
2016-05-10,0.0356
2016-05-11,0.032
2016-05-12,0.05925
2016-05-13,0.081833333
2016-05-14,0.042090909
2016-05-15,0.1717
2016-05-16,0.2668
2016-05-17,0.045
2016-05-18,0.038
2016-05-19,0.038
2016-05-20,0.038
2016-05-21,0.038
2016-05-22,0.038
2016-05-23,0.038
2016-05-24,0.090625
2016-05-25,0.081
2016-05-26,0.032
2016-05-27,0.029666667
2016-05-28,0.023
2016-05-29,0.019
2016-05-30,0.0155
2016-05-31,0.012
2016-06-01,0.0148
2016-06-02,0.0288
2016-06-03,0.104551724
2016-06-04,0.0565
2016-06-05,0.653753425
2016-06-06,0.258955556
2016-06-07,0.050928571
2016-06-08,0.023
2016-06-09,0.014333333
2016-06-10,0.010666667
2016-06-11,0.010666667
2016-06-12,0.012
2016-06-13,0.02025
2016-06-14,0.469318182
2016-06-15,0.747674419
2016-06-16,0.132863636
2016-06-17,0.046888889
2016-06-18,0.02525
2016-06-19,0.016666667
2016-06-20,1.253555556
2016-06-21,0.49987931
2016-06-22,0.103823529
2016-06-23,0.052333333
2016-06-24,0.0382
2016-06-25,0.0285
2016-06-26,0.023
2016-06-27,0.019
2016-06-28,0.019
2016-06-29,0.019
2016-06-30,0.014333333
2016-07-01,0.012
2016-07-02,0.01725
2016-07-03,0.012
2016-07-04,0.01
2016-07-05,0.01
2016-07-06,0.01
2016-07-07,0.01
2016-07-08,0.01
2016-07-09,0.01
2016-07-10,0.01
2016-07-11,0.01
2016-07-12,0.01
2016-07-13,0.0092
2016-07-14,0.845878378
2016-07-15,0.122818182
2016-07-16,0.042714286
2016-07-17,0.029666667
2016-07-18,0.023
2016-07-19,0.019
2016-07-20,0.014333333
2016-07-21,0.012
2016-07-22,0.011333333
2016-07-23,0.013
2016-07-24,0.016666667
2016-07-25,0.012
2016-07-26,0.016666667
2016-07-27,1.213166667
2016-07-28,0.669163934
2016-07-29,0.070666667
2016-07-30,0.042714286
2016-07-31,0.029666667
2016-08-01,0.0188
2016-08-02,0.012
2016-08-03,0.012
2016-08-04,0.012
2016-08-05,0.010666667
2016-08-06,0.01
2016-08-07,0.01
2016-08-08,0.01
2016-08-09,0.01
2016-08-10,0.010666667
2016-08-11,0.0155
2016-08-12,0.019
2016-08-13,0.019
2016-08-14,0.014333333
2016-08-15,0.0112
2016-08-16,0.03225
2016-08-17,0.040333333
2016-08-18,0.034
2016-08-19,0.027333333
2016-08-20,0.023428571
2016-08-21,0.032
2016-08-22,0.027333333
2016-08-23,0.025
2016-08-24,0.023
2016-08-25,0.0155
2016-08-26,0.012
2016-08-27,0.011333333
2016-08-28,0.01
2016-08-29,0.01
2016-08-30,0.01
2016-08-31,0.01
2016-09-01,0.01
2016-09-02,0.01
2016-09-03,0.01
2016-09-04,0.010666667
2016-09-05,0.010666667
2016-09-06,0.0126
2016-09-07,0.019
2016-09-08,0.019
2016-09-09,0.016666667
2016-09-10,0.012
2016-09-11,0.011333333
2016-09-12,0.01
2016-09-13,0.01
2016-09-14,0.01
2016-09-15,0.01
2016-09-16,0.01
2016-09-17,0.01
2016-09-18,0.01
2016-09-19,0.01
2016-09-20,0.01
2016-09-21,0.01
2016-09-22,0.01
2016-09-23,0.01
2016-09-24,0.01
2016-09-25,0.01
2016-09-26,0.01
2016-09-27,0.01
2016-09-28,0.01
