 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons 
   365    12    31  2017       3       0  cha3                 0.1636E+00     0.5434E-01     0.1636E+00     0.7282E+00     0.7237E+00     0.6868E+01     0.3619E+00     0.0000E+00     0.3617E+00     0.2932E+00     0.6213E+01     0.0000E+00     0.1292E+01     0.2787E+00     0.5260E-02     0.7982E-02     0.6085E+00     0.0000E+00     0.4185E+05     0.1390E+05     0.4185E+05     0.4005E-02
   365    12    31  2017       4       0  cha4                 0.1063E+00     0.1012E+00     0.1063E+00     0.4480E+00     0.4545E+01     0.2556E+01     0.2272E+01     0.0000E+00     0.2262E+01     0.0000E+00     0.2836E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.2989E-01     0.0000E+00     0.1799E+05     0.1713E+05     0.1799E+05     0.1283E-02
   365    12    31  2017       5       0  cha5                 0.3981E+00     0.9564E-01     0.3981E+00     0.1264E+01     0.9872E+01     0.5819E+01     0.4936E+01     0.0000E+00     0.4801E+01     0.0000E+00     0.8834E+00     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.4321E-01     0.0000E+00     0.2183E+05     0.5244E+04     0.2183E+05     0.2184E-02
   365    12    31  2017       6       0  cha6                 0.4578E+00     0.2817E-01     0.4578E+00     0.1225E+01     0.7424E+01     0.4773E+01     0.3712E+01     0.0000E+00     0.3192E+01     0.0000E+00     0.1062E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.3921E-01     0.0000E+00     0.1662E+05     0.1023E+04     0.1662E+05     0.7828E-03
   365    12    31  2018       1       0  cha1                 0.1311E-01     0.1292E-01     0.1314E-01     0.5669E-01     0.1781E-02     0.1127E+00     0.8907E-03     0.0000E+00     0.8905E-03     0.0000E+00     0.1118E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.1318E-01     0.0000E+00     0.2644E+04     0.2606E+04     0.2650E+04     0.1169E-03
   365    12    31  2018       2       0  cha2                 0.4177E-01     0.3623E-01     0.4178E-01     0.2016E+00     0.5405E-06     0.1527E+00     0.2702E-06     0.0000E+00     0.1851E-06     0.0000E+00     0.1527E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.5024E-01     0.0000E+00     0.3691E+05     0.3202E+05     0.3691E+05     0.6516E-04
   365    12    31  2018       3       0  cha3                 0.7074E-01     0.2782E-01     0.7078E-01     0.3149E+00     0.1953E-04     0.2596E+01     0.9765E-05     0.0000E+00     0.3280E-06     0.7812E-01     0.2518E+01     0.0000E+00     0.1292E+01     0.2809E+00     0.5260E-02     0.2127E-02     0.2430E+00     0.0000E+00     0.1810E+05     0.7115E+04     0.1811E+05     0.1833E-02
   365    12    31  2018       4       0  cha4                 0.5535E-01     0.5439E-01     0.5539E-01     0.2333E+00     0.4083E+00     0.3449E+00     0.2042E+00     0.0000E+00     0.2041E+00     0.0000E+00     0.1407E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1475E-01     0.0000E+00     0.9364E+04     0.9202E+04     0.9372E+04     0.3695E-03
   365    12    31  2018       5       0  cha5                 0.1894E+00     0.5442E-01     0.1894E+00     0.6011E+00     0.3010E+01     0.2508E+01     0.1505E+01     0.0000E+00     0.1455E+01     0.0000E+00     0.1003E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.4987E-01     0.0000E+00     0.1038E+05     0.2984E+04     0.1038E+05     0.2392E-02
   365    12    31  2018       6       0  cha6                 0.2228E+00     0.2023E-01     0.2228E+00     0.5962E+00     0.2683E+01     0.2934E+01     0.1342E+01     0.0000E+00     0.8523E+00     0.0000E+00     0.1592E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.5953E-01     0.0000E+00     0.8089E+04     0.7344E+03     0.8089E+04     0.1392E-02
   365    12    31  2019       1       0  cha1                 0.5841E-02     0.5432E-02     0.5814E-02     0.2525E-01     0.2522E-02     0.3942E+00     0.1261E-02     0.0000E+00     0.1192E-02     0.0000E+00     0.3930E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.4684E-01     0.0000E+00     0.1178E+04     0.1096E+04     0.1173E+04     0.3882E-03
   365    12    31  2019       2       0  cha2                 0.3128E-01     0.2503E-01     0.3127E-01     0.1510E+00     0.5405E-06     0.2271E+00     0.2702E-06     0.0000E+00     0.1555E-06     0.0000E+00     0.2271E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.7529E-01     0.0000E+00     0.2764E+05     0.2212E+05     0.2763E+05     0.9894E-04
   365    12    31  2019       3       0  cha3                 0.5430E-01     0.2216E-01     0.5426E-01     0.2417E+00     0.3277E-04     0.6343E+01     0.1639E-04     0.0000E+00     0.2651E-06     0.4851E-01     0.6295E+01     0.0000E+00     0.1292E+01     0.2822E+00     0.5260E-02     0.1321E-02     0.6070E+00     0.0000E+00     0.1389E+05     0.5670E+04     0.1388E+05     0.4541E-02
   365    12    31  2019       4       0  cha4                 0.4593E-01     0.4516E-01     0.4588E-01     0.1936E+00     0.1268E+00     0.2244E+00     0.6338E-01     0.0000E+00     0.6336E-01     0.0000E+00     0.1610E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1688E-01     0.0000E+00     0.7771E+04     0.7641E+04     0.7762E+04     0.2316E-03
   365    12    31  2019       5       0  cha5                 0.1639E+00     0.4890E-01     0.1639E+00     0.5201E+00     0.6784E+01     0.4729E+01     0.3392E+01     0.0000E+00     0.3346E+01     0.0000E+00     0.1337E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.6658E-01     0.0000E+00     0.8984E+04     0.2681E+04     0.8984E+04     0.3862E-02
   365    12    31  2019       6       0  cha6                 0.1855E+00     0.1575E-01     0.1855E+00     0.4963E+00     0.5231E+01     0.4329E+01     0.2615E+01     0.0000E+00     0.1940E+01     0.0000E+00     0.1713E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.6409E-01     0.0000E+00     0.6734E+04     0.5717E+03     0.6734E+04     0.1741E-02
   366    12    31  2020       1       0  cha1                 0.1484E-01     0.1453E-01     0.1487E-01     0.6419E-01     0.1485E-02     0.4292E+00     0.7427E-03     0.0000E+00     0.6561E-03     0.0000E+00     0.4285E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.5091E-01     0.0000E+00     0.3002E+04     0.2938E+04     0.3008E+04     0.4049E-03
   366    12    31  2020       2       0  cha2                 0.4649E-01     0.3932E-01     0.4649E-01     0.2244E+00     0.5420E-06     0.7199E-01     0.2710E-06     0.0000E+00     0.1651E-06     0.0000E+00     0.7199E-01     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.2407E-01     0.0000E+00     0.4119E+05     0.3484E+05     0.4119E+05     0.3268E-04
   366    12    31  2020       3       0  cha3                 0.7338E-01     0.2605E-01     0.7342E-01     0.3267E+00     0.1073E+00     0.3104E+01     0.5366E-01     0.0000E+00     0.5363E-01     0.1158E+00     0.2934E+01     0.0000E+00     0.1292E+01     0.2853E+00     0.5260E-02     0.3152E-02     0.2783E+00     0.0000E+00     0.1882E+05     0.6683E+04     0.1883E+05     0.1950E-02
   366    12    31  2020       4       0  cha4                 0.4633E-01     0.4505E-01     0.4634E-01     0.1953E+00     0.8518E+00     0.4363E+00     0.4259E+00     0.0000E+00     0.4259E+00     0.0000E+00     0.1041E-01     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1099E-02     0.0000E+00     0.7860E+04     0.7643E+04     0.7862E+04     0.3158E-03
   366    12    31  2020       5       0  cha5                 0.1948E+00     0.6120E-01     0.1948E+00     0.6184E+00     0.3655E+01     0.4676E+01     0.1828E+01     0.0000E+00     0.1811E+01     0.0000E+00     0.2849E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.1416E+00     0.0000E+00     0.1071E+05     0.3365E+04     0.1071E+05     0.5551E-02
   366    12    31  2020       6       0  cha6                 0.2278E+00     0.1800E-01     0.2278E+00     0.6094E+00     0.5219E+01     0.5832E+01     0.2609E+01     0.0000E+00     0.1189E+01     0.0000E+00     0.3223E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.1205E+00     0.0000E+00     0.8292E+04     0.6552E+03     0.8292E+04     0.2812E-02
   365    12    31  2021       1       0  cha1                 0.2042E-02     0.1811E-02     0.2042E-02     0.8831E-02     0.2967E-01     0.1685E+00     0.1483E-01     0.0000E+00     0.1483E-01     0.0000E+00     0.1537E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.1844E-01     0.0000E+00     0.4119E+03     0.3652E+03     0.4118E+03     0.2360E-03
   365    12    31  2021       2       0  cha2                 0.2044E-01     0.1648E-01     0.2044E-01     0.9866E-01     0.5405E-06     0.9152E-01     0.2702E-06     0.0000E+00     0.1925E-06     0.0000E+00     0.9152E-01     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.3012E-01     0.0000E+00     0.1806E+05     0.1456E+05     0.1806E+05     0.3775E-04
   365    12    31  2021       3       0  cha3                 0.3449E-01     0.1308E-01     0.3449E-01     0.1535E+00     0.2433E-04     0.3976E+01     0.1217E-04     0.0000E+00     0.3526E-06     0.0000E+00     0.3976E+01     0.0000E+00     0.1292E+01     0.2853E+00     0.5260E-02     0.0000E+00     0.3792E+00     0.0000E+00     0.8823E+04     0.3346E+04     0.8823E+04     0.2961E-02
   365    12    31  2021       4       0  cha4                 0.3580E-01     0.3498E-01     0.3578E-01     0.1509E+00     0.7301E+00     0.5157E+00     0.3650E+00     0.0000E+00     0.3650E+00     0.0000E+00     0.1507E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1579E-01     0.0000E+00     0.6056E+04     0.5919E+04     0.6054E+04     0.3311E-03
   365    12    31  2021       5       0  cha5                 0.1211E+00     0.4141E-01     0.1211E+00     0.3845E+00     0.4772E+01     0.3961E+01     0.2386E+01     0.0000E+00     0.2308E+01     0.0000E+00     0.1575E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.7848E-01     0.0000E+00     0.6641E+04     0.2271E+04     0.6641E+04     0.4136E-02
   365    12    31  2021       6       0  cha6                 0.1377E+00     0.1449E-01     0.1377E+00     0.3686E+00     0.4818E+01     0.4485E+01     0.2409E+01     0.0000E+00     0.1587E+01     0.0000E+00     0.2076E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.7775E-01     0.0000E+00     0.5001E+04     0.5262E+03     0.5001E+04     0.2108E-02
